lsoa_code,road_density_km_per_sqkm,road_density,street_density_km_per_sqkm,edge_density_km_per_sqkm,n_nodes,n_edges,total_edge_length,avg_street_length,circuity_avg,status
E01001641,12.5260961953083,0.0125260961953083,7380.091759631657,12526.096195308342,33.0,59.0,4615.534606604535,71.56232368468271,1.097535026715545,success
E01001642,7.881128047039899,0.0078811280470399,4269.81533272146,7881.128047039991,49.0,99.0,9408.676758184967,89.42818186961165,1.0395581606736477,success
E01001644,14.709476142964801,0.0147094761429648,7504.167041296717,14709.476142964808,18.0,36.0,2792.215427646164,74.97226091997129,1.0150458212994558,success
E01001645,9.3990594807779,0.0093990594807779,4699.529740388969,9399.059480777938,12.0,22.0,2668.528562480478,121.29675284002172,1.023995983889392,success
E01001646,17.387645573643198,0.0173876455736432,9073.622928371684,17387.64557364328,46.0,89.0,3702.948411582256,39.43587941079278,1.0701737382734484,success
E01001647,9.7766272775678,0.0097766272775678,5189.844461116353,9776.627277567835,17.0,31.0,3430.9577797318566,113.83103244562326,1.0047859719702237,success
E01001648,9.2241152483789,0.0092241152483789,4784.37929542013,9224.115248378966,26.0,56.0,3835.506945122982,68.60024351671618,1.1519147309550224,success
E01001649,10.012968442271701,0.0100129684422717,5006.484221135884,10012.968442271767,20.0,42.0,3322.512137006516,79.10743183348848,1.0324968129299543,success
E01001650,25.7815474123936,0.0257815474123936,13305.403014344733,25781.547412393687,18.0,45.0,5390.455488140759,120.95301029496058,1.007391665871611,success
E01001651,11.0714586422802,0.0110714586422802,5535.729321140131,11071.458642280262,27.0,52.0,3390.601064899958,65.2038666326915,1.0221020543897057,success
E01001652,9.984945175244698,0.0099849451752447,5401.85057739638,9984.94517524479,18.0,32.0,2631.4691140357304,71.18117677950175,1.1045948758503334,success
E01001653,5.490490106590699,0.0054904901065907,3482.46574341952,5490.490106590725,11.0,18.0,1461.4815713922624,84.27066052897918,1.0158435049187426,success
E01001654,14.9168722525741,0.0149168722525741,7901.480162789372,14916.872252574149,19.0,35.0,4410.024260325485,122.94703544723006,1.1213030416332164,success
E01001655,8.484843138958901,0.0084848431389589,4544.435151558162,8484.843138958986,19.0,43.0,3734.2489618292047,86.95839704672686,1.081901005919633,success
E01001656,15.743481455948098,0.0157434814559481,7871.740727974057,15743.481455948116,29.0,60.0,4437.022283512957,73.9503713918826,1.0430277211345782,success
E01001657,3.7355268686121,0.0037355268686121,1935.95743006741,3735.526868612198,11.0,21.0,1501.0832713629502,64.82872462523228,1.16689152001773,success
E01001658,16.1868496881559,0.0161868496881559,8093.42484407796,16186.84968815592,45.0,108.0,7059.605112680877,65.36671400630442,1.1414094332187923,success
E01001659,6.6141614070568,0.0066141614070568,4549.4668380200765,6614.16140705681,13.0,18.0,2497.196207256796,122.690333164999,1.0148122765733256,success
E01001660,5.540784590768699,0.0055407845907687,4550.845560588601,5540.784590768705,17.0,26.0,1844.746301194989,84.17535837786818,1.0404872772889464,success
E01001661,10.950909907511,0.010950909907511,6139.245065153997,10950.909907511028,24.0,44.0,4945.916992972958,106.64444517262751,1.0284511735332984,success
E01001662,17.0026368545353,0.0170026368545353,10187.044942527478,17002.63685453532,38.0,75.0,4066.477682403368,58.00975693308163,1.0974816171127022,success
E01001664,21.1152981924005,0.0211152981924005,11254.770244324309,21115.298192400514,26.0,50.0,3242.0710539608453,66.46432454149456,1.071113645704329,success
E01001665,26.3986030537608,0.0263986030537608,14414.893914859254,26398.603053760813,39.0,70.0,4969.594930387148,67.84088496602061,1.0990282447480344,success
E01001666,15.8898132604618,0.0158898132604618,9844.131131212154,15889.813260461811,47.0,88.0,6854.210882000861,75.82772597920022,1.0197154381753808,success
E01001667,14.351390010564499,0.0143513900105645,11160.941124681976,14351.390010564544,116.0,197.0,19516.052791184866,97.29135145698508,1.039380252702982,success
E01001668,26.105688473766197,0.0261056884737662,13562.042195590711,26105.688473766288,37.0,87.0,6081.699276227583,70.21054884304598,1.01704223423719,success
E01001669,4.2514270415187,0.0042514270415187,2125.713520759381,4251.42704151876,9.0,16.0,2133.56492967342,133.34780810458875,1.0328198482878772,success
E01001671,18.2980213945239,0.0182980213945239,9149.010697261952,18298.021394523905,19.0,42.0,3548.370325150981,84.48500774169003,1.0077619548527457,success
E01001672,5.0083481382279,0.0050083481382279,2504.1740691139667,5008.348138227933,10.0,24.0,1809.1864526871304,75.38276886196377,1.001314369793721,success
E01001673,9.4444365920045,0.0094444365920045,5313.808322846324,9444.436592004531,15.0,26.0,1654.1044913603812,62.04424603079284,1.0263553688288367,success
E01001674,12.8699863970295,0.0128699863970295,6434.993198514764,12869.986397029525,13.0,26.0,2729.050610598652,104.96348502302511,1.0007185170105537,success
E01001675,30.9138108302094,0.0309138108302094,16606.784323871303,30913.810830209462,37.0,77.0,4856.728014056421,63.63454255960701,1.0623074951082452,success
E01001676,14.580122961008401,0.0145801229610084,7664.510296144499,14580.122961008434,12.0,21.0,1933.104987730332,92.3817067537184,1.0050972635729696,success
E01001677,23.997341169690298,0.0239973411696903,11998.670584845187,23997.34116969038,26.0,58.0,4883.325707829118,84.19527082463995,1.0924518083390633,success
E01001678,21.9001700856138,0.0219001700856138,10950.08504280691,21900.170085613816,21.0,52.0,5814.4860571809095,111.81703956117136,1.0779520864563708,success
E01001679,3.9839125806262996,0.0039839125806263,2375.929496621485,3983.912580626345,14.0,27.0,849.5584872162453,33.77736547563936,1.0173187884982091,success
E01001680,12.4121655529196,0.0124121655529196,6559.043225078033,12412.165552919649,34.0,80.0,7579.858307970028,89.01055459567547,1.1300747576726835,success
E01001681,6.5080423918023005,0.0065080423918023,3254.021195901192,6508.042391802384,8.0,14.0,1013.1474484819,72.36767489156429,1.0231738209312198,success
E01001682,5.7087289695598,0.0057087289695598,2940.9223612891024,5708.728969559828,37.0,68.0,5009.350697193991,67.91128923826797,1.0329471128142975,success
E01001683,34.2067666075663,0.0342067666075663,19674.860711184592,34206.76660756636,26.0,58.0,4722.715616491247,87.62534542248254,1.00308690719808,success
E01001684,2.4450278322849996,0.002445027832285,1222.5139161425489,2445.0278322850963,23.0,46.0,2877.285133293066,62.54967681071885,1.0482147836258469,success
E01001685,23.1618801357113,0.0231618801357113,11580.940067855674,23161.88013571135,19.0,40.0,4071.6075798598754,101.79018949649686,1.0634898570909843,success
E01001686,26.962839258847698,0.0269628392588477,13481.419629423875,26962.839258847755,19.0,42.0,4654.873762399902,110.83032767618816,1.0293317153823869,success
E01001687,9.9509505623406,0.0099509505623406,6881.074955404239,9950.950562340648,31.0,53.0,4118.582347481932,86.3029287183442,1.0326892900091738,success
E01001688,21.3029240705705,0.0213029240705705,12164.853869866927,21302.92407057053,94.0,177.0,7545.428526581206,43.96686610802804,1.0347643055349791,success
E01001690,35.5465847966549,0.0355465847966549,20286.83729105808,35546.58479665495,33.0,57.0,4775.843064015072,82.5947745298219,1.1503681666812218,success
E01001692,4.1766477195095,0.0041766477195095,2164.210120065832,4176.647719509571,5.0,7.0,319.4383761190418,41.380780278938815,1.0631914172589518,success
E01001693,11.775010753541,0.011775010753541,6299.160173757841,11775.010753541028,14.0,25.0,1620.4180973201892,61.91849452030814,1.0874998458913947,success
E01001694,12.7025614393093,0.0127025614393093,6351.280719654699,12702.56143930939,33.0,70.0,4866.648946060743,69.52355637229637,1.2604093378818286,success
E01001695,12.643103371149,0.012643103371149,7217.997443887674,12643.103371149004,7.0,12.0,1259.6869704244114,102.737178022859,1.0214366916724231,success
E01001696,23.7212782474082,0.0237212782474082,13307.8232684081,23721.27824740829,33.0,70.0,3329.2067913934843,47.89002919415204,1.074400757675451,success
E01001697,17.310604468687902,0.0173106044686879,8655.302234343964,17310.604468687943,35.0,68.0,2652.694950704214,39.01021986329723,1.0533303966362138,success
E01001698,5.4616769377976,0.0054616769377976,2730.8384688988053,5461.676937797609,11.0,20.0,697.6300997118889,34.881504985594454,1.0173292677000043,success
E01001699,4.404588489901499,0.0044045884899015,2863.4260503070896,4404.588489901578,32.0,53.0,3015.938795046901,56.01896899542492,1.0498761437138422,success
E01001700,28.124729743113,0.028124729743113,17679.523016495004,28124.72974311302,34.0,62.0,3888.8593286183823,69.8451694456404,1.141751214204405,success
E01001701,5.411977962589799,0.0054119779625898,2713.091207712941,5411.9779625898045,31.0,61.0,5151.091270873757,83.30017729096592,1.051214284743828,success
E01001702,14.7852002939192,0.0147852002939192,7392.600146959625,14785.200293919252,8.0,14.0,1303.9961425032382,93.14258160737414,1.1436576854926324,success
E01001703,3.7544352094331,0.0037544352094331,1877.217604716573,3754.4352094331466,3.0,4.0,333.0895986587887,83.27239966469716,1.3738459143932773,success
E01001704,25.7924464522898,0.0257924464522898,13585.171961669726,25792.446452289805,20.0,42.0,3650.416227053192,87.39615133573089,1.0440490332439416,success
E01001705,5.3098654416115005,0.0053098654416115,2654.9327208057653,5309.8654416115305,6.0,10.0,929.904424150397,92.99044241503972,1.4677055001179355,success
E01001706,8.9455511479094,0.0089455511479094,4472.775573954722,8945.551147909442,8.0,14.0,1027.9071452668688,73.4219389476335,1.0097354655754291,success
E01001708,5.9466170962836005,0.0059466170962836,2973.3085481418493,5946.617096283698,11.0,20.0,1040.7795577022398,52.038977885112,1.1160726444492777,success
E01001709,13.6392034494625,0.0136392034494625,8906.849969059349,13639.20344946254,81.0,147.0,10653.032637634407,70.27052404340175,1.1088365783805874,success
E01001710,24.4792148638145,0.0244792148638145,12239.607431907256,24479.214863814515,13.0,28.0,2143.584232920617,76.55657974716488,1.0629245428768648,success
E01001711,17.8657050798694,0.0178657050798694,9216.899891276358,17865.705079869454,22.0,43.0,3099.5019735198016,66.62625235292948,1.1701443966292842,success
E01001712,22.0423974006628,0.0220423974006628,13538.253439557677,22042.39740066283,28.0,51.0,3643.534249990251,69.93211933158614,1.1006974106174692,success
E01001713,4.8348888711955995,0.0048348888711956,4280.863114498861,4834.888871195697,6.0,7.0,480.8803883475948,70.96278638471948,1.0332314715626505,success
E01001714,3.4490538007788003,0.0034490538007788,1880.786863825364,3449.0538007788678,6.0,8.0,527.9825313149219,47.985267196186,1.0017711589062936,success
E01001715,25.527707369721398,0.0255277073697214,12763.853684860707,25527.707369721407,13.0,28.0,1961.8258010980148,70.06520718207199,1.0345707699377382,success
E01001716,13.145663609418602,0.0131456636094186,6572.831804709347,13145.663609418698,7.0,12.0,1097.9420558519942,91.49517132099948,1.0005824719518213,success
E01001717,33.3308298932104,0.0333308298932104,17064.07362651867,33330.82989321048,23.0,50.0,3258.093198927255,64.15444385259603,1.0667121289722,success
E01001718,34.476916673192996,0.034476916673193,17636.610393489987,34476.91667319307,17.0,30.0,3483.266791330209,111.3662147444856,1.0004948013671706,success
E01001719,32.710323104797695,0.0327103231047977,16355.161552398877,32710.32310479775,10.0,18.0,2046.950962463984,113.71949791466577,1.0725311703332048,success
E01001720,4.480517457030699,0.0044805174570307,2240.258728515355,4480.51745703071,6.0,10.0,454.3497428635928,45.434974286359285,1.0381700680999006,success
E01001722,5.445012844448001,0.005445012844448,2722.506422224048,5445.012844448094,8.0,14.0,574.2548867440463,41.01820619600331,1.039474467979862,success
E01001723,15.821141780577998,0.015821141780578,8555.528750469846,15821.141780578077,7.0,10.0,1849.012289393216,166.64703071868226,1.0141320054814813,success
E01001724,22.1601859249338,0.0221601859249338,12416.407584384277,22160.185924933816,18.0,35.0,2601.523259765876,69.41142797380724,1.0446352437417112,success
E01001725,5.6124110413379,0.0056124110413379,4719.139437104326,5612.411041337925,6.0,7.0,512.157015991547,71.77368022268061,1.0014365778422114,success
E01001726,17.3538652390725,0.0173538652390725,8676.932619536274,17353.865239072547,5.0,8.0,931.3648671366564,116.42060839208206,1.000028488551859,success
E01001727,8.107001315315001,0.008107001315315,5040.394699713535,8107.001315315095,8.0,12.0,868.5719631086022,77.14576131518596,1.0058307748411082,success
E01001728,6.3306937733345,0.0063306937733345,3165.346886667277,6330.693773334554,4.0,6.0,591.9471578308005,98.65785963846676,1.0006650630689786,success
E01001729,17.3890284550151,0.0173890284550151,9352.524116720624,17389.028455015134,8.0,17.0,2212.336046022433,132.2093300780747,1.5869308625340377,success
E01001730,6.9881165597847,0.0069881165597847,5114.33370575163,6988.116559784711,12.0,21.0,919.1443256431842,51.74510586178615,1.0045166900481286,success
E01001731,19.9668737687381,0.0199668737687381,13553.39930501576,19966.87376873815,32.0,57.0,3490.688641743653,65.81831704379798,1.113846592506666,success
E01001732,18.693883534457,0.018693883534457,10503.30630607214,18693.883534457054,8.0,14.0,1187.4688241929402,83.39859375942682,1.0629053285110668,success
E01001733,12.3810917918356,0.0123810917918356,7676.103579475603,12381.09179183566,10.0,18.0,1819.3631690612144,102.54360857230022,1.0006809140249346,success
E01001734,19.427430747837903,0.0194274307478379,11816.10988921299,19427.430747837923,24.0,40.0,2612.230410928998,56.74304027735218,1.0572020450212896,success
E01001735,10.7639224437652,0.0107639224437652,5381.9612218826,10763.9224437652,17.0,32.0,1446.013248251951,45.18791400787346,1.0393767968463228,success
E01001736,19.3659844658059,0.0193659844658059,9682.99223290298,19365.984465805952,16.0,30.0,1761.8649340458169,58.72883113486057,1.0096851623572982,success
E01001737,4.6967598521949,0.0046967598521949,2348.379926097461,4696.759852194923,4.0,6.0,464.11033717634433,77.35172286272406,1.008332122449861,success
E01001738,22.0340423654232,0.0220340423654232,12006.11051647497,22034.042365423236,11.0,19.0,2007.861815870126,99.46019173980108,1.0103366058248218,success
E01001739,25.377416652356402,0.0253774166523564,12818.027544007013,25377.41665235644,17.0,35.0,3153.2506590982102,88.48298809915407,1.0030228910215695,success
E01001740,11.0981170436856,0.0110981170436856,5549.05852184281,11098.11704368562,9.0,16.0,915.9625486561322,57.247659291008254,1.0001558287628474,success
E01001741,6.8794443062181,0.0068794443062181,3439.7221531090777,6879.444306218155,2.0,4.0,579.9686270627594,144.99215676568986,1.3420511721105195,success
