lsoa_code,borough,imd_score,imd_quintile,lsoa_name,ptal_score,ptal_category,ptal_original,accessibility_index,ai_median,ai_min,ai_max,data_source,ptal_score_z,ai_z
E01004024,Southwark,31.179,Q4,Southwark 011C,4,Good,4,16.5280704788,15.7715457183,13.2248178107,24.5258136794,measured,0.0016546181840391264,-0.2570524770519635
E01004027,Southwark,19.542,Q2,Southwark 003E,3.96978021978022,Good,NA,22.201133955356156,22.052697890072746,NA,NA,imputed,-0.01782357492466328,0.16417611026282436
E01004028,Southwark,26.416,Q3,Southwark 004E,4,Good,4,15.9847824258,15.8171846633,13.4206133955,18.1079402193,measured,0.0016546181840391264,-0.2973919620614128
E01004029,Southwark,12.382,Q1_Least,Southwark 001A,5,Very Good,5,20.5183131677,19.9657292783,15.241920881,27.4196070154,measured,0.6462057355992847,0.03922559172593838
E01004030,Southwark,24.934,Q3,Southwark 007A,5,Very Good,5,23.0093664393,21.1464285225,19.1932132946,28.0499733329,measured,0.6462057355992847,0.2241878885269834
E01004031,Southwark,25.963,Q3,Southwark 007B,6,Excellent,6a,25.782223739,26.2766798159,17.9777865871,34.9960667461,measured,1.2907568530145304,0.43007431444216976
E01004032,Southwark,8.261,Q1_Least,Southwark 001B,5,Very Good,5,20.4582140955,19.8461675524,16.0754106418,28.2734000505,measured,0.6462057355992847,0.03476319722139052
E01004033,Southwark,27.067,Q3,Southwark 007C,6,Excellent,6a,27.2392529254,26.6263378805,23.6667595292,38.2578331826,measured,1.2907568530145304,0.5382596623410549
E01004034,Southwark,25.711,Q3,Southwark 007D,5,Very Good,5,20.1443650291,20.7250164819,14.2309607559,26.4343346738,measured,0.6462057355992847,0.011459703541818567
E01004035,Southwark,36.203,Q5_Most,Southwark 011D,4,Good,4,15.2342835109,15.003316132,4.8770046289,25.7267910114,measured,0.0016546181840391264,-0.35311698594154695
E01004036,Southwark,31.501,Q4,Southwark 007E,4,Good,4,18.2578402491,16.6802219049,14.9441243443,26.8236860593,measured,0.0016546181840391264,-0.12861596656087887
E01004037,Southwark,25.892,Q3,Southwark 010B,2,Poor,2,9.1846421605,8.52969760864,7.2444225754,14.9161984523,measured,-1.2874476166464521,-0.8023067209622905
E01004038,Southwark,22.29,Q3,Southwark 010C,2,Poor,2,9.96515319134,10.8809060798,3.24720665448,15.6172138674,measured,-1.2874476166464521,-0.7443532783006679
E01004039,Southwark,22.583,Q3,Southwark 013B,3,Moderate,3,11.8695817426,12.309913641,5.90371638001,15.235234348,measured,-0.6428964992312065,-0.6029482417442685
E01004040,Southwark,39.89,Q5_Most,Southwark 013C,4,Good,4,16.4981989854,16.6179419091,13.3152107345,19.9385985012,measured,0.0016546181840391264,-0.25927045452002173
E01004041,Southwark,27.397,Q3,Southwark 013D,3,Moderate,3,13.6776448469,13.545351577,10.2165552301,18.636354256,measured,-0.6428964992312065,-0.4686984011867617
E01004042,Southwark,45.391,Q5_Most,Southwark 010D,3,Moderate,3,12.448249888,13.6457824246,7.5290051891,16.3202061371,measured,-0.6428964992312065,-0.559981762271897
E01004043,Southwark,26.395,Q3,Southwark 010E,2,Poor,2,7.91713853095,6.53061411961,5.47684229319,12.9391048339,measured,-1.2874476166464521,-0.8964196751885356
E01004044,Southwark,31.112,Q4,Southwark 013E,2,Poor,2,9.26941126402,7.10278576462,6.0720257199,14.1808287813,measured,-1.2874476166464521,-0.796012560872027
E01004045,Southwark,27.322,Q3,Southwark 027A,3,Moderate,3,14.8106693657,15.6619666139,11.5213358165,17.1533483972,measured,-0.6428964992312065,-0.3845706068443538
E01004046,Southwark,17.334,Q2,Southwark 028E,4,Good,4,15.8884317317,14.9494861176,12.3072886195,21.8154643631,measured,0.0016546181840391264,-0.30454606265102574
E01004047,Southwark,24.36,Q3,Southwark 027B,3,Moderate,3,12.735543184,12.4669876815,8.34180168672,18.7896539013,measured,-0.6428964992312065,-0.53865005150941625
E01004048,Southwark,20.516,Q2,Southwark 027C,3,Moderate,3,10.0047135604,9.95903817533,5.74676255716,18.3969599428,measured,-0.6428964992312065,-0.7414158956252124
E01004049,Southwark,16.687,Q2,Southwark 027D,4,Good,4,17.775848667000002,18.5981035047,12.7091256058,20.1183541391,measured,0.0016546181840391264,-0.16440414944735882
E01004050,Southwark,14.511,Q2,Southwark 024D,3,Moderate,3,13.5553922483,12.6311893764,7.77036417266,19.6385126889,measured,-0.6428964992312065,-0.47777573473267515
E01004052,Southwark,15.763,Q2,Southwark 024E,3,Moderate,3,12.9859573337,12.6162553165,5.18359636197,18.7666315819,measured,-0.6428964992312065,-0.5200566409195885
E01004053,Southwark,8.683,Q1_Least,Southwark 001C,3,Moderate,3,11.1643548422,9.8177948475,1.92466805299,17.1997293022,measured,-0.6428964992312065,-0.6553117896261988
E01004055,Southwark,38.922,Q5_Most,Southwark 001E,1.5,Very Poor,1b,4.88279441259,4.43918741598,2.02350628023,9.94274861723,measured,-1.609723175354075,-1.1217216644374948
E01004056,Southwark,19.671,Q2,Southwark 008A,1.5,Very Poor,1b,4.94973242981,4.82358137359,3.88872167945,6.11987183586,measured,-1.609723175354075,-1.1167514738962196
E01004057,Southwark,21.669,Q3,Southwark 008B,2,Poor,2,9.25179280606,5.76461708393,3.6776163691,26.1080890238,measured,-1.2874476166464521,-0.7973207426309348
E01004058,Southwark,8.41,Q1_Least,Southwark 008C,1.5,Very Poor,1b,3.90834462217,3.72774665422,0,7.34501350479,measured,-1.609723175354075,-1.1940751838937909
E01004059,Southwark,17.254,Q2,Southwark 008D,4,Good,4,18.2822092102,20.915430464,2.20120573998,29.2675381816,measured,0.0016546181840391264,-0.12680655563133392
E01004060,Southwark,31.991,Q4,Southwark 008E,4,Good,4,17.0003345491,15.3133451336,10.2489345969,26.4422370139,measured,0.0016546181840391264,-0.22198656813095807
E01004062,Southwark,29.363,Q4,Southwark 025B,6,Excellent,6a,25.371278346,24.0496537628,19.0480317959,33.9691485154,measured,1.2907568530145304,0.3995613564835199
E01004063,Southwark,27.404,Q3,Southwark 025C,5,Very Good,5,21.2701207515,20.4466380223,9.10091930226,32.5383799588,measured,0.6462057355992847,0.0950477851079275
E01004064,Southwark,30.525,Q4,Southwark 026D,4,Good,4,19.2198885729,20.2610701021,11.7255723796,24.4951047316,measured,0.0016546181840391264,-0.05718326392367212
E01004065,Southwark,19.287,Q2,Southwark 025D,4,Good,4,18.4297221735,19.0267522862,14.9477275384,22.8828769045,measured,0.0016546181840391264,-0.11585362386911137
E01004066,Southwark,23.913,Q3,Southwark 025E,4,Good,4,19.8456636086,17.6133245688,10.9501104627,32.699730963,measured,0.0016546181840391264,-0.01071906775275482
E01004067,Southwark,35.543,Q5_Most,Southwark 022E,6,Excellent,6a,32.8170376733,32.9275630449,18.2312294717,41.623901385800004,measured,1.2907568530145304,0.9524137431852499
E01004068,Southwark,34.366,Q5_Most,Southwark 026E,3,Moderate,3,14.7155414775,16.6928952396,7.40174448218,22.7718457434,measured,-0.6428964992312065,-0.39163391331471437
E01004071,Southwark,18.227,Q2,Southwark 030D,3,Moderate,3,10.1808528017,11.1148092004,6.94039775133,13.8818661556,measured,-0.6428964992312065,-0.7283374444338752
E01004072,Southwark,9.199,Q1_Least,Southwark 030E,2,Poor,2,9.48884847556,9.89537455042,3.84258642459,13.0133465405,measured,-1.2874476166464521,-0.7797192077298898
E01004073,Southwark,8.556,Q1_Least,Southwark 031C,3,Moderate,3,12.520511329,13.2483309246,7.56660933441,18.3995696292,measured,-0.6428964992312065,-0.5546163041141401
E01004074,Southwark,9.778,Q1_Least,Southwark 031D,3,Moderate,3,12.8338764184,14.2677482477,0,22.1519114054,measured,-0.6428964992312065,-0.5313487460360021
E01032583,Southwark,30.177,Q4,Southwark 034D,6.5,Excellent,6b,85.7559836599,86.5788872053,63.2689483321,97.4023771578,measured,1.6130324117221533,4.883164302212358
E01032584,Southwark,28.127,Q4,Southwark 034E,6.5,Excellent,6b,93.4959499118,92.4108289838,84.9990385784,101.777890415,measured,1.6130324117221533,5.4578617410168215
E01032637,Southwark,10.025,Q1_Least,Southwark 035E,6,Excellent,6a,38.1209333057,46.5750686103,10.4398330377,48.8937629644,measured,1.2907568530145304,1.3462313822322172
E01032638,Southwark,5.629,Q1_Least,Southwark 035D,3,Moderate,3,12.5051874711,12.3754785346,11.9510919065,13.4368281671,measured,-0.6428964992312065,-0.5557541103527103
E01032639,Southwark,22.737,Q3,Southwark 014F,6.5,Excellent,6b,53.456763949,51.6105604177,44.295205664,63.9255458042,measured,1.6130324117221533,2.4849266046409713
E01032640,Southwark,9.755,Q1_Least,Southwark 035B,6.5,Excellent,6b,51.3834616003,47.8250952356,44.0815532842,64.4475427921,measured,1.6130324117221533,2.330982580741297
E01032646,Southwark,13.999,Q1_Least,Southwark 036B,6.5,Excellent,6b,48.7206248284,49.7280774571,44.1597781233,52.0829225275,measured,1.6130324117221533,2.1332652493007864
E01032719,Southwark,26.037,Q3,Southwark 014G,6.5,Excellent,6b,63.5956648171,65.2272171252,60.2272846871,65.332492639,measured,1.6130324117221533,3.237746471233939
E01032720,Southwark,49.164,Q5_Most,Southwark 009F,3.96978021978022,Good,NA,22.201133955356156,22.052697890072746,NA,NA,imputed,-0.01782357492466328,0.16417611026282436
E01032722,Southwark,36.878,Q5_Most,Southwark 012F,3.96978021978022,Good,NA,22.201133955356156,22.052697890072746,NA,NA,imputed,-0.01782357492466328,0.16417611026282436
E01032803,Southwark,16.067,Q2,Southwark 036C,6.5,Excellent,6b,45.3896772299,44.7029495222,43.3832399021,48.0268158079,measured,1.6130324117221533,1.8859402621692327
E01032805,Southwark,37.664,Q5_Most,Southwark 022F,3.96978021978022,Good,NA,22.201133955356156,22.052697890072746,NA,NA,imputed,-0.01782357492466328,0.16417611026282436
E01004197,Tower Hamlets,27.495,Q4,Tower Hamlets 002A,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004198,Tower Hamlets,42.068,Q5_Most,Tower Hamlets 002B,6,Excellent,6a,27.9665500569,28.0330116139,24.8555314698,31.1635839321,measured,1.2907568530145304,0.5922619389815093
E01004199,Tower Hamlets,43.877,Q5_Most,Tower Hamlets 002C,6,Excellent,6a,27.7668545972,27.7533225584,25.7422334272,29.8560294842,measured,1.2907568530145304,0.5774344235253147
E01004200,Tower Hamlets,27.239,Q3,Tower Hamlets 005A,5,Very Good,5,23.981011879,25.1904780782,17.3072448561,27.1196921751,measured,0.6462057355992847,0.2963331831507877
E01004201,Tower Hamlets,25.908,Q3,Tower Hamlets 002D,4,Good,4,15.9893685038,13.0947896308,8.72342708162,24.3380616725,measured,0.0016546181840391264,-0.2970514428401423
E01004202,Tower Hamlets,25.423,Q3,Tower Hamlets 005B,4,Good,4,18.5530044541,17.0135287445,13.3641223033,27.6936179267,measured,0.0016546181840391264,-0.1066998357768956
E01004203,Tower Hamlets,28.299,Q4,Tower Hamlets 005C,6,Excellent,6a,28.7206379629,28.3397386212,24.5128939185,34.8183165252,measured,1.2907568530145304,0.6482534477436097
E01004204,Tower Hamlets,33.995,Q5_Most,Tower Hamlets 005D,4,Good,4,19.5492443492,20.1258884642,15.5362781348,22.0496349433,measured,0.0016546181840391264,-0.03272838712771702
E01004205,Tower Hamlets,37.904,Q5_Most,Tower Hamlets 013A,6,Excellent,6a,33.0059297909,33.7594908654,21.7292932885,42.2251141053,measured,1.2907568530145304,0.9664391035889108
E01004206,Tower Hamlets,43.126,Q5_Most,Tower Hamlets 013B,6.5,Excellent,6b,40.558604915,40.3395666748,39.6252248339,41.6343082672,measured,1.6130324117221533,1.52723005650514
E01004207,Tower Hamlets,34.765,Q5_Most,Tower Hamlets 011A,6,Excellent,6a,29.7660572362,30.1166247473,18.7049001975,37.8788960623,measured,1.2907568530145304,0.725876496641898
E01004208,Tower Hamlets,25.084,Q3,Tower Hamlets 013C,6,Excellent,6a,39.470378564,39.6576594399,27.1614138135,49.8603870073,measured,1.2907568530145304,1.446428554740749
E01004209,Tower Hamlets,42.475,Q5_Most,Tower Hamlets 011B,6,Excellent,6a,37.9087636276,40.6115035068,25.3223858873,44.9101257089,measured,1.2907568530145304,1.3304776480907918
E01004211,Tower Hamlets,31.539,Q4,Tower Hamlets 013D,6,Excellent,6a,32.3233541357,33.4395927952,8.8604752424,41.2865049841,measured,1.2907568530145304,0.9157574251336046
E01004212,Tower Hamlets,24.876,Q3,Tower Hamlets 011D,6,Excellent,6a,37.4676296765,41.5828240271,21.201617683,43.9484098291,measured,1.2907568530145304,1.2977231704075554
E01004214,Tower Hamlets,35.567,Q5_Most,Tower Hamlets 030A,3,Moderate,3,11.1371140333,10.1155142858,8.24094102171,13.8062395128,measured,-0.6428964992312065,-0.6573344370895452
E01004215,Tower Hamlets,17.411,Q2,Tower Hamlets 028A,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004217,Tower Hamlets,22.505,Q3,Tower Hamlets 030C,3,Moderate,3,14.9713208499,14.7610968631,8.63898932869,22.6208377541,measured,-0.6428964992312065,-0.3726421315118921
E01004218,Tower Hamlets,12.658,Q1_Least,Tower Hamlets 030D,3,Moderate,3,10.7430337261,10.3343631754,8.26415227376,16.8573574512,measured,-0.6428964992312065,-0.6865951516534519
E01004219,Tower Hamlets,33.685,Q4,Tower Hamlets 035B,5,Very Good,5,22.7293169219,22.2274876318,16.1089068171,28.1999136478,measured,0.6462057355992847,0.20339403295316913
E01004221,Tower Hamlets,18.973,Q2,Tower Hamlets 036A,4,Good,4,15.266465714,14.7014502005,11.8095805532,25.2670302299,measured,0.0016546181840391264,-0.35072743680208973
E01004222,Tower Hamlets,37.724,Q5_Most,Tower Hamlets 001A,2,Poor,2,6.62654187353,6.55332817216,4.86854138624,8.22200293722,measured,-1.2874476166464521,-0.9922473014868807
E01004224,Tower Hamlets,31.203,Q4,Tower Hamlets 001C,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004225,Tower Hamlets,20.839,Q2,Tower Hamlets 004A,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004226,Tower Hamlets,28.641,Q4,Tower Hamlets 001D,3,Moderate,3,10.2853352477,7.06477720017,6.11333915046,23.1984977277,measured,-0.6428964992312065,-0.7205795560707979
E01004228,Tower Hamlets,21.888,Q3,Tower Hamlets 003A,4,Good,4,17.7147983227,23.449812403,7.6753089519,27.8032212705,measured,0.0016546181840391264,-0.16893717651304271
E01004229,Tower Hamlets,25.746,Q3,Tower Hamlets 004C,6,Excellent,6a,27.5674729427,27.9191575286,24.5869643926,30.358627244,measured,1.2907568530145304,0.5626302083056919
E01004230,Tower Hamlets,27.77,Q4,Tower Hamlets 003B,6,Excellent,6a,26.711911083,26.5372559332,22.3842858264,31.8860422803,measured,1.2907568530145304,0.4991041936557346
E01004231,Tower Hamlets,32.526,Q4,Tower Hamlets 004D,6,Excellent,6a,27.4427928405,26.4143312663,17.8461373931,37.2762359094,measured,1.2907568530145304,0.5533726310666918
E01004232,Tower Hamlets,20.727,Q2,Tower Hamlets 003C,6,Excellent,6a,32.0055056691,31.4342668749,27.3057133714,36.6957842535,measured,1.2907568530145304,0.8921569734342055
E01004233,Tower Hamlets,31.122,Q4,Tower Hamlets 003D,2,Poor,2,6.50016550993,7.17310236177,4.12944628786,8.54005273948,measured,-1.2874476166464521,-1.0016308272184706
E01004234,Tower Hamlets,24.249,Q3,Tower Hamlets 003E,2,Poor,2,7.81085297472,7.95962774089,3.63687240159,24.9142355937,measured,-1.2874476166464521,-0.9043114456380895
E01004235,Tower Hamlets,32.56,Q4,Tower Hamlets 008A,5,Very Good,5,24.8402709044,25.0764345382,23.3895425559,25.7754266153,measured,0.6462057355992847,0.36013371471586775
E01004236,Tower Hamlets,38.698,Q5_Most,Tower Hamlets 008B,5,Very Good,5,23.2330076981,23.4487396335,20.1842138848,24.6319680312,measured,0.6462057355992847,0.24079339486388973
E01004237,Tower Hamlets,29.74,Q4,Tower Hamlets 008C,6,Excellent,6a,25.6270082418,25.5734336335,22.6202065027,28.6461602231,measured,1.2907568530145304,0.41854946461718445
E01004238,Tower Hamlets,30.706,Q4,Tower Hamlets 008D,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004239,Tower Hamlets,41.301,Q5_Most,Tower Hamlets 008E,5,Very Good,5,20.2143767538,20.054591694,17.4079023736,23.4332947095,measured,0.6462057355992847,0.016658118827091353
E01004240,Tower Hamlets,31.696,Q4,Tower Hamlets 012A,3,Moderate,3,13.6323550757,14.0961364692,7.41351846942,18.2666872857,measured,-0.6428964992312065,-0.4720611956312841
E01004241,Tower Hamlets,36.941,Q5_Most,Tower Hamlets 012B,3,Moderate,3,13.4116044713,11.3563789285,7.8646256941,23.2546909357,measured,-0.6428964992312065,-0.48845206903232435
E01004242,Tower Hamlets,26.689,Q3,Tower Hamlets 012C,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004243,Tower Hamlets,36.13,Q5_Most,Tower Hamlets 020A,3,Moderate,3,14.6127952628,14.4327850229,12.0178726752,16.8351890182,measured,-0.6428964992312065,-0.3992628853945924
E01004244,Tower Hamlets,43.233,Q5_Most,Tower Hamlets 020B,4,Good,4,19.9462002164,18.1040888107,12.3988471319,27.3790421624,measured,0.0016546181840391264,-0.0032541603967871017
E01004245,Tower Hamlets,46.457,Q5_Most,Tower Hamlets 018A,3,Moderate,3,11.0280631673,12.1663363777,0,27.3101169993,measured,-0.6428964992312065,-0.6654315335561124
E01004247,Tower Hamlets,41.665,Q5_Most,Tower Hamlets 020C,5,Very Good,5,20.4087913309,19.4251799654,16.6479572664,25.6935933104,measured,0.6462057355992847,0.031093525376596227
E01004248,Tower Hamlets,43.068,Q5_Most,Tower Hamlets 018C,3,Moderate,3,13.4093992496,15.4365178734,2.02161506856,16.4022419194,measured,-0.6428964992312065,-0.48861580815233346
E01004249,Tower Hamlets,43.123,Q5_Most,Tower Hamlets 018D,3,Moderate,3,10.042560172,10.7985622369,1.93125266188,15.6373636701,measured,-0.6428964992312065,-0.7386057605359789
E01004250,Tower Hamlets,39.575,Q5_Most,Tower Hamlets 020D,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004251,Tower Hamlets,28.656,Q4,Tower Hamlets 023A,5,Very Good,5,24.4497112722,25.1608122221,18.5626761343,27.2052181896,measured,0.6462057355992847,0.3311344125198593
E01004252,Tower Hamlets,35.19,Q5_Most,Tower Hamlets 024A,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004253,Tower Hamlets,28.245,Q4,Tower Hamlets 024B,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004254,Tower Hamlets,18.74,Q2,Tower Hamlets 023B,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004255,Tower Hamlets,34.736,Q5_Most,Tower Hamlets 023C,6,Excellent,6a,34.0530937287,33.5090246427,24.9787052665,45.7246594938,measured,1.2907568530145304,1.0441916949408856
E01004256,Tower Hamlets,35.605,Q5_Most,Tower Hamlets 024C,6,Excellent,6a,29.4161548219,28.7708811331,21.4205806783,36.0905272922,measured,1.2907568530145304,0.6998960188484263
E01004257,Tower Hamlets,32.994,Q4,Tower Hamlets 024D,6,Excellent,6a,25.0309696483,24.9032161468,20.1363388656,31.0598435922,measured,1.2907568530145304,0.37429321827644924
E01004258,Tower Hamlets,21.968,Q3,Tower Hamlets 023D,5,Very Good,5,22.9281280154,23.0092628125,13.3512998354,29.4556961254,measured,0.6462057355992847,0.21815588365404473
E01004259,Tower Hamlets,26.215,Q3,Tower Hamlets 007A,6,Excellent,6a,27.7169077522,28.1467918157,20.4235381767,33.5738292811,measured,1.2907568530145304,0.573725838376017
E01004260,Tower Hamlets,32.227,Q4,Tower Hamlets 007B,5,Very Good,5,21.3396204526,20.8294904961,17.9750056412,27.5446950414,measured,0.6462057355992847,0.10020818231379915
E01004261,Tower Hamlets,25.849,Q3,Tower Hamlets 010A,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004262,Tower Hamlets,29.288,Q4,Tower Hamlets 010B,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004263,Tower Hamlets,32.958,Q4,Tower Hamlets 007C,4,Good,4,19.2233420056,16.6396098614,15.1678570706,25.8876210777,measured,0.0016546181840391264,-0.05692684433950588
E01004264,Tower Hamlets,34.313,Q5_Most,Tower Hamlets 010C,6,Excellent,6a,25.9571391578,26.4626275587,22.292096631,28.7551361452,measured,1.2907568530145304,0.44306189603105517
E01004266,Tower Hamlets,26.897,Q3,Tower Hamlets 007D,5,Very Good,5,22.1247510793,21.9929646155,18.7877745148,24.9340553201,measured,0.6462057355992847,0.15850463291921
E01004267,Tower Hamlets,32.998,Q4,Tower Hamlets 012D,5,Very Good,5,23.8146437004,23.942097636,15.0798355475,34.4280685338,measured,0.6462057355992847,0.28398023960707236
E01004268,Tower Hamlets,34.358,Q5_Most,Tower Hamlets 012E,6,Excellent,6a,28.2356160618,27.3228188168,27.1029913362,31.1938352774,measured,1.2907568530145304,0.6122402617354902
E01004269,Tower Hamlets,32.249,Q4,Tower Hamlets 014A,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004270,Tower Hamlets,22.295,Q3,Tower Hamlets 014B,6,Excellent,6a,28.331693445,29.0602319725,8.59246197564,37.3493488031,measured,1.2907568530145304,0.6193740688161762
E01004271,Tower Hamlets,31.028,Q4,Tower Hamlets 014C,5,Very Good,5,21.8327990803,23.0076580649,7.88880768125,24.8659336183,measured,0.6462057355992847,0.1368270104828128
E01004272,Tower Hamlets,35.145,Q5_Most,Tower Hamlets 014D,3,Moderate,3,10.4110563314,10.5762268448,7.75810722395,12.0518794176,measured,-0.6428964992312065,-0.7112446852904021
E01004273,Tower Hamlets,36.777,Q5_Most,Tower Hamlets 014E,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004274,Tower Hamlets,24.191,Q3,Tower Hamlets 031A,3,Moderate,3,11.6140599897,11.6752072022,10.4879189946,12.7651383434,measured,-0.6428964992312065,-0.6219208951346381
E01004275,Tower Hamlets,13.794,Q1_Least,Tower Hamlets 031B,3,Moderate,3,14.0482720431,13.4678007054,11.6773966074,19.0079437412,measured,-0.6428964992312065,-0.44117909509739295
E01004276,Tower Hamlets,5.371,Q1_Least,Tower Hamlets 031C,3,Moderate,3,11.750709948,11.49075048,9.92700842443,15.1151045022,measured,-0.6428964992312065,-0.6117745484333887
E01004277,Tower Hamlets,7.917,Q1_Least,Tower Hamlets 033A,6,Excellent,6a,33.7130405812,33.1681826869,19.0460601993,47.646531981,measured,1.2907568530145304,1.0189425314994205
E01004280,Tower Hamlets,25.118,Q3,Tower Hamlets 032A,2,Poor,2,8.94223188302,7.55251046218,5.29736132774,13.5234968357,measured,-1.2874476166464521,-0.8203058389265887
E01004281,Tower Hamlets,8.22,Q1_Least,Tower Hamlets 031D,3,Moderate,3,14.7072228257,14.9332060906,10.438530057,22.7165104712,measured,-0.6428964992312065,-0.3922515785251528
E01004283,Tower Hamlets,29.565,Q4,Tower Hamlets 016A,5,Very Good,5,23.975351667200002,25.5153148618,15.4891466968,29.1708700071,measured,0.6462057355992847,0.2959129088086675
E01004284,Tower Hamlets,31.368,Q4,Tower Hamlets 019A,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004285,Tower Hamlets,39.744,Q5_Most,Tower Hamlets 019B,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004286,Tower Hamlets,36.494,Q5_Most,Tower Hamlets 019C,6,Excellent,6a,27.4453479341,27.442934838,21.6921177571,35.7425116598,measured,1.2907568530145304,0.5535623483987878
E01004287,Tower Hamlets,29.947,Q4,Tower Hamlets 016B,5,Very Good,5,24.7561193173,27.4000709237,6.66468694995,31.5274260574,measured,0.6462057355992847,0.35388540561428367
E01004288,Tower Hamlets,37.996,Q5_Most,Tower Hamlets 019D,6,Excellent,6a,26.7160600245,26.8667239281,22.6703015913,30.3034436382,measured,1.2907568530145304,0.4994122552126197
E01004289,Tower Hamlets,34.596,Q5_Most,Tower Hamlets 016C,5,Very Good,5,24.4419575142,24.9079833441,20.267316047,26.8267225852,measured,0.6462057355992847,0.3305586910349477
E01004290,Tower Hamlets,28.558,Q4,Tower Hamlets 016D,5,Very Good,5,24.5748908823,23.5940592653,16.190062898,40.1565795277,measured,0.6462057355992847,0.3404290785395403
E01004291,Tower Hamlets,9.872,Q1_Least,Tower Hamlets 027A,3,Moderate,3,12.8373795508,11.71315176,8.62914247123,18.5015706973,measured,-0.6428964992312065,-0.5310886362173606
E01004293,Tower Hamlets,8.793,Q1_Least,Tower Hamlets 027B,6,Excellent,6a,25.0589990059,23.4888751959,3.78432100627,65.8945672993,measured,1.2907568530145304,0.3763744159845269
E01004294,Tower Hamlets,18.648,Q2,Tower Hamlets 026B,4.593984962406015,Very Good,NA,22.87714231841075,22.83432943730782,NA,NA,imputed,0.3845082894306889,0.21437016308088486
E01004296,Tower Hamlets,26.077,Q3,Tower Hamlets 026D,4,Good,4,19.4681461131,18.3960204695,15.3184152422,28.6624877382,measured,0.0016546181840391264,-0.03874998296694786
E01004297,Tower Hamlets,9.299,Q1_Least,Tower Hamlets 027C,4,Good,4,16.8115643998,16.9672913358,13.8294624525,23.1437245833,measured,0.0016546181840391264,-0.2360028723104258
E01004298,Tower Hamlets,41.255,Q5_Most,Tower Hamlets 022A,6,Excellent,6a,29.0107374851,27.6847844293,20.2258251664,40.5575400224,measured,1.2907568530145304,0.6697935225941705
E01004300,Tower Hamlets,36.677,Q5_Most,Tower Hamlets 022B,6,Excellent,6a,26.2707391029,26.7632062155,22.2368399151,29.3197040653,measured,1.2907568530145304,0.46634689229495335
E01004301,Tower Hamlets,35.818,Q5_Most,Tower Hamlets 025B,6,Excellent,6a,29.9739614046,29.2380061343,22.1142059527,43.0482631568,measured,1.2907568530145304,0.7413135139631197
E01004302,Tower Hamlets,25.269,Q3,Tower Hamlets 025C,6,Excellent,6a,31.4294817312,30.8852824473,28.2499494619,35.1532132843,measured,1.2907568530145304,0.8493868280579346
E01004303,Tower Hamlets,23.954,Q3,Tower Hamlets 025D,5,Very Good,5,22.2603160115,23.8152665523,13.9191373925,28.5098854285,measured,0.6462057355992847,0.16857041573937595
E01004304,Tower Hamlets,38.469,Q5_Most,Tower Hamlets 022C,6,Excellent,6a,30.7054256738,33.3086624942,20.5132774963,36.8672879414,measured,1.2907568530145304,0.7956252032399336
E01004305,Tower Hamlets,30.888,Q4,Tower Hamlets 022D,6,Excellent,6a,26.5391122276,26.702433784,24.5386332881,28.2473791153,measured,1.2907568530145304,0.48627376825144486
E01004306,Tower Hamlets,36.699,Q5_Most,Tower Hamlets 015A,6.5,Excellent,6b,45.4362131884,57.5508019683,13.8296988903,66.3418389018,measured,1.6130324117221533,1.8893955868168941
