lsoa_code,road_density,street_density_km_per_sqkm,edge_density_km_per_sqkm,n_nodes,n_edges,total_edge_length,avg_street_length,circuity_avg,status
E01004294,0.025932570453640315,17166.171049162436,25932.570453640314,45,82,5564.458057831661,63.50716834924829,1.0380691781543372,success
E01004295,0.015109902642624429,9508.15367107185,15109.902642624429,11,17,1211.3943338039055,76.22897218133676,1.0003464843551297,success
E01004296,0.02223249369152401,11416.55520456476,22232.49369152401,24,48,2978.266165489434,61.17449632770684,1.0441096031452222,success
E01004297,0.020683532778814115,10341.766389407061,20683.53277881411,17,38,2438.747854259291,64.17757511208663,1.169894291149154,success
E01004298,0.007209762249009396,4004.653918333102,7209.762249009397,9,15,658.6894275682457,40.652029320664695,1.0060180555568354,success
E01004300,0.013757382314924155,7379.972928263152,13757.382314924154,8,13,677.0797537134147,51.88726146438762,1.001418733289391,success
E01004301,0.0077149485212275794,5169.177321983617,7714.9485212275795,10,14,641.3232136141944,47.74444490969789,1.000037047475138,success
E01004302,0.03872563249223265,23525.358156812898,38725.63249223265,22,37,1902.0825294060755,55.0234460427896,1.1193519965592873,success
E01004303,0.01747777446699825,10344.217520405411,17477.77446699825,35,63,3950.9295759807083,61.53570852741763,1.0318931878993487,success
E01004304,0.024187759917339204,12290.329385862717,24187.759917339205,26,53,2478.7006539197264,46.64748033216514,1.0340928209229694,success
E01004305,0.0185108896461319,9924.669932604013,18510.889646131902,11,21,1700.3859165201377,82.87882676885496,1.0774355374612419,success
E01004306,0.012422656096727009,10104.93898983734,12422.656096727009,16,20,1484.6506664975645,75.47854646263954,1.0003784126499384,success
E01004307,0.02129201632720863,11092.449611141077,21292.01632720863,35,80,4508.5738791253425,54.623737076289395,1.036009282946,success
E01004308,0.019218839133406617,11077.416297813865,19218.83913340662,13,22,1606.740842369672,77.17487109948611,1.0779740830823188,success
E01004309,0.01690710582065213,9293.657948859414,16907.10582065213,21,35,2202.0250946355704,57.6395236006959,1.0014477977043728,success
E01004310,0.02511172088433017,13204.108314306663,25111.72088433017,21,37,2298.2243633136036,57.544753254487766,1.002960216027555,success
E01004311,0.015625364665137077,8918.958864514243,15625.364665137075,15,27,1320.3500049243594,50.243722874326195,1.007569068126158,success
E01004312,0.002874341074935325,1437.1705374676626,2874.341074935325,3,4,198.1818835564396,49.5454708891099,1.0000000771080706,success
E01004313,0.02232472135774495,11801.626074481957,22324.721357744947,14,27,1815.7566706793837,68.56230596890744,1.0002437816555831,success
E01004314,0.03416638403083227,17563.11717584193,34166.38403083226,19,40,2846.5982278022807,69.68021157359577,1.0128176531133535,success
E01004315,0.023961613767133648,11980.806883566824,23961.613767133647,21,42,2254.1338782419507,53.669854243855966,1.0495419424120964,success
E01004316,0.014342457797954976,7171.228898977488,14342.457797954978,7,12,488.7127875046064,40.72606562538386,1.0000000036548764,success
E01004317,0.017874708951809867,10143.24526623784,17874.708951809866,36,80,4902.855515530415,63.23162841805012,1.0645148720691706,success
E01004318,0.018752191707904427,9376.09585395221,18752.191707904425,13,24,1079.6379699371741,44.98491541404891,1.0059931729973257,success
E01004319,0.02945745638609109,14728.72819304553,29457.456386091086,22,50,2677.7620893903127,53.55524178780621,1.013985736097851,success
E01004321,0.04057387013134621,22277.659621987103,40573.87013134621,35,75,4270.21677796137,57.185930906477566,1.0012285833788006,success
E01004322,0.006289236215132825,4565.327141073464,6289.236215132825,12,20,880.060960173095,45.63086665447853,1.0050620006861664,success
E01004323,0.031654293024966786,17249.875763020875,31654.293024966788,18,41,2227.828860790229,55.18391374360983,1.0079842079341714,success
E01004324,0.013723983502197222,9377.815197312517,13723.983502197221,7,12,1062.0531093430423,103.67395763311131,1.0045461129902655,success
E01004325,0.012273347728159575,7568.659733337203,12273.347728159575,18,33,1662.290859502239,53.95222478079976,1.0046354411097722,success
E01004326,0.017255606257768407,10789.545069029447,17255.606257768406,11,22,1446.813396853431,64.61857802962656,1.0151032322460187,success
E01004472,0.02209361486824863,11370.776549808583,22093.61486824863,18,36,2908.3324502179917,78.77960411732953,1.0837826283737746,success
E01004473,0.0036550702438905994,1827.5351219452998,3655.0702438905996,7,12,405.4436504226085,33.78697086855071,1.0000618384212063,success
E01004474,0.03536540764375523,18190.03956965703,35365.40764375523,37,80,5214.502540701192,65.41600261248276,1.028602567107543,success
E01004475,0.005953339287292546,2976.6696436462744,5953.339287292546,4,6,621.3157978407976,103.5526329734663,1.0034164049706482,success
E01004476,0.00559146452114894,2795.7322605744694,5591.464521148941,8,14,1072.0971155870013,76.5783653990715,1.039919320831485,success
E01004477,0.01704404238671487,8522.021193357434,17044.04238671487,20,42,3497.6518496363046,83.27742499134057,1.0532256890925682,success
E01004478,0.010252475578082029,5126.237789041014,10252.47557808203,10,18,980.7069987037978,54.48372215021098,1.0001748148091023,success
E01004479,0.013520866823442487,6760.433411721243,13520.866823442486,13,26,1964.830026935491,75.57038565136504,1.0002770285809186,success
E01004480,0.012517779173793878,6258.8895868969375,12517.779173793877,7,14,966.0516443136519,69.00368887954654,1.0087827769895492,success
E01004481,0.018638735315111375,10058.559474190532,18638.73531511138,13,27,1906.279449302519,73.48147703873018,1.0025212362925737,success
E01004482,0.015122978760205772,7870.343782322751,15122.978760205771,7,13,1804.1043967933806,134.12816583960495,1.0004259531610074,success
E01004483,0.00582375038650075,2911.8751932503747,5823.750386500749,17,32,2629.204208788874,82.16263152465231,1.125301355260458,success
E01004484,0.007072872861477497,3744.6352815973173,7072.872861477497,11,21,2192.561300091043,105.5292210648371,1.035560672948035,success
E01004485,0.017281415450484488,10360.52385068072,17281.41545048449,18,34,2629.8055589194773,82.97981113966331,1.1571262048351192,success
E01004486,0.012981884142712357,6490.942071356178,12981.884142712357,17,36,3485.9296781111643,96.83137994753231,1.0292604893534514,success
E01004487,0.010128378190469876,6414.410833944305,10128.378190469875,7,11,1067.3468213815322,112.66037013190852,1.001476370815694,success
E01004488,0.003591136022461205,1795.5680112306027,3591.1360224612054,4,6,386.65042507345737,64.4417375122429,1.0007547017849467,success
E01004489,0.005503882305016818,2751.9411525084097,5503.8823050168185,7,12,1000.7562262296947,83.39635218580791,1.0003149969197946,success
E01004490,0.018664721776234423,9332.360888117215,18664.721776234423,15,30,2355.2578155756028,78.50859385252012,1.0024741914018196,success
E01004491,0.025761144713180417,12880.572356590214,25761.144713180416,30,66,4420.837257695923,66.98238269236249,1.1013310590667316,success
E01004492,0.010740087426571565,5651.444450653307,10740.087426571565,18,35,2996.0251710326347,87.58396440030437,1.0843970912951078,success
E01004493,0.024249724991058163,12124.862495529082,24249.724991058163,14,32,3385.2738328756404,105.78980727736376,1.11531585028915,success
E01004494,0.01883411220201558,10924.536979041015,18834.11220201558,21,41,2258.5249795734276,56.958028424332326,1.057034173124177,success
E01004495,0.003899549204404475,1949.774602202238,3899.549204404475,8,14,457.3313645183127,32.666526037022344,1.062311112708615,success
E01004496,0.018640749222818397,10030.68538452252,18640.749222818395,21,45,3290.2167525889577,76.97752053989245,1.1751001199222202,success
E01004497,0.013129482980361287,6564.741490180644,13129.482980361285,11,24,2206.7352334123357,91.94730139218068,1.004688518460057,success
E01004498,0.019899520951149965,10024.579877797993,19899.520951149963,14,27,2272.117880528954,81.75727029900949,1.009698037997878,success
E01004499,0.012826183417582475,6849.670216313095,12826.183417582475,14,25,1828.7356921625983,69.7581768943027,1.0033965343396654,success
E01004500,0.016119280692050163,8059.64034602508,16119.28069205016,16,30,2580.069248649181,86.00230828830604,1.0808474082876873,success
E01004501,0.03248730705278662,16480.617031855578,32487.30705278662,38,83,5245.091060539738,63.352461907008944,1.0620628534701533,success
E01004502,0.014310779803277452,7155.389901638727,14310.779803277454,9,20,2026.8522493720056,101.34261246860028,1.1251241477977052,success
E01004503,0.009753394457121417,4913.41979048176,9753.394457121418,14,29,1941.8168221543208,65.2146371222047,1.1518331295466955,success
E01004504,0.020068865297103618,10034.43264855181,20068.86529710362,22,56,4518.421875226859,80.68610491476534,1.0324977148742858,success
E01004505,0.01556032782843862,10244.25296992744,15560.327828438618,19,32,3072.1909175213423,101.12994172745576,1.0400741802939637,success
E01004506,0.020230918304529208,10518.16887164246,20230.918304529205,21,43,4079.4327744989105,88.37167402390888,1.001806066875324,success
E01004507,0.009454621390041208,5307.607677007502,9454.621390041206,15,26,1710.240872541153,68.57785815722708,1.0234249438849137,success
E01004508,0.023632863883069746,12780.3563479906,23632.863883069745,20,43,3245.6526679837775,76.31340221061221,1.152454159297343,success
E01004509,0.013901092447379254,9518.9221961718,13901.092447379253,51,80,5375.909476112345,59.37438211500541,1.0642513225613126,success
E01004510,0.02091985690591789,15297.33993465305,20919.85690591789,37,55,3473.0091122176877,63.48968019316682,1.010863058219924,success
E01004511,0.008278902366818715,4694.358198118607,8278.902366818716,13,23,1315.9896819035791,57.400092968134736,1.0352083745745047,success
E01004512,0.013978772989462344,7918.322351998856,13978.772989462344,16,29,1605.2468109421,56.83108646740479,1.0812237488305303,success
E01004513,0.009645754925162281,4822.877462581142,9645.75492516228,11,22,1462.0790748414965,66.45813976552259,1.0311139096590543,success
E01004514,0.014647621545386808,9768.17493958156,14647.621545386808,23,36,2408.1485850710446,66.9142102314223,1.150002080997423,success
E01004515,0.005743186672236254,2871.5933361181264,5743.186672236253,7,12,606.9536246960548,50.57946872467124,1.1366788360736997,success
E01004516,0.028618678185029407,14695.32943059493,28618.678185029406,28,60,6147.541626807446,90.19099725226538,1.0372614159056006,success
E01004517,0.01471951366858538,9971.899190322334,14719.51366858538,16,24,2229.0487009966896,88.82905747601514,1.035799954630126,success
E01004518,0.01912362530794913,9561.812653974566,19123.62530794913,14,30,2466.248045601183,82.20826818670612,1.0008651656840408,success
E01004519,0.031194265886597204,15597.132943298597,31194.265886597204,19,42,4088.6233682624106,97.34817543481925,1.0219791222049042,success
E01004520,0.0010785344281833726,539.2672140916862,1078.5344281833725,2,2,123.13933037453731,61.569665187268654,1.0,success
E01004521,0.01978592767699979,9892.963838499894,19785.927676999792,11,24,2383.9453676591993,99.33105698579995,1.046615381271643,success
E01004522,0.012507937185497194,6253.968592748598,12507.937185497194,9,18,1444.9661777170124,80.27589876205626,1.06303118300957,success
E01004523,0.014453068665591302,7226.534332795651,14453.068665591301,23,48,4423.880966339245,92.16418679873426,1.0387063326821375,success
E01004524,0.011276548449925467,5770.419453903481,11276.548449925467,8,13,1472.1070858601083,107.6149371186165,1.0438637772524741,success
E01004525,0.03157021130111637,18380.469652436288,31570.21130111637,28,57,4416.23917915779,71.42153848430347,1.0061380780228104,success
E01004526,0.01999211361548467,9996.056807742338,19992.113615484668,15,28,2090.0581008023605,74.6449321715129,1.0012319555950624,success
E01004527,0.01929215051326299,9646.075256631495,19292.15051326299,6,14,1880.5196284856033,134.32283060611454,1.0010286883993555,success
E01004528,0.010241404714692027,5868.198207024115,10241.40471469203,17,33,1513.4809482320106,51.012109432256416,1.2738632419485283,success
E01004529,0.01837066012266168,9463.297092153096,18370.66012266168,19,39,2252.867546486508,55.26295153799405,1.0050433173481603,success
