lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source
E01004474,Wandsworth 021B,Wandsworth,17.524,Q2,80,10.791244506835938,3.4149169921875,16.400268078464343,0.0,87.58544921875,0.41656494140625,14.63623046875,completed,measured
E01004475,Wandsworth 026B,Wandsworth,15.977,Q2,80,30.51475524902344,26.1260986328125,23.984236502165007,0.0,100.0,11.80877685546875,45.1873779296875,completed,measured
E01004476,Wandsworth 021C,Wandsworth,13.593,Q1_Least,80,51.80511474609375,58.48388671875,24.73429706735015,0.0,87.261962890625,36.43035888671875,69.244384765625,completed,measured
E01004477,Wandsworth 017A,Wandsworth,5.093,Q1_Least,80,52.94578552246094,59.75341796875,20.038655084604468,3.08837890625,80.670166015625,40.1458740234375,67.82684326171875,completed,measured
E01004478,Wandsworth 017B,Wandsworth,4.363,Q1_Least,80,48.33610534667969,58.6822509765625,22.62341410516915,5.657958984375,79.925537109375,27.4017333984375,63.9862060546875,completed,measured
E01004479,Wandsworth 017C,Wandsworth,10.238,Q1_Least,80,22.65907287597656,15.90576171875,19.05337682448729,3.08837890625,75.1708984375,11.67755126953125,22.71728515625,completed,measured
E01004480,Wandsworth 026C,Wandsworth,7.239,Q1_Least,80,20.529022216796875,17.8314208984375,17.79012187704061,0.0,77.655029296875,2.94342041015625,30.33294677734375,completed,measured
E01004481,Wandsworth 029A,Wandsworth,15.155,Q2,80,1.4289093017578125,0.18310546875,4.027352302737132,0.0,27.325439453125,0.01068115234375,0.69580078125,completed,measured
E01004482,Wandsworth 030A,Wandsworth,15.123,Q2,23,13.969287461539327,13.969287461539327,8.0,0.0,28.969287461539327,8.969287461539327,18.969287461539327,insufficient,predicted
E01004483,Wandsworth 026D,Wandsworth,14.025,Q1_Least,80,53.9837646484375,56.6802978515625,19.563378930342143,0.03662109375,95.526123046875,40.74249267578125,65.89813232421875,completed,measured
E01004484,Wandsworth 026E,Wandsworth,18.333,Q2,80,40.60699462890625,40.6951904296875,20.01521328903553,0.0,81.524658203125,26.46636962890625,56.67724609375,completed,measured
E01004485,Wandsworth 030B,Wandsworth,16.136,Q2,80,24.3231201171875,22.49755859375,17.21390104255327,0.0,98.455810546875,11.6485595703125,33.0657958984375,completed,measured
E01004486,Wandsworth 026F,Wandsworth,17.646,Q2,80,49.62516784667969,51.416015625,18.570209377653807,3.02734375,85.24169921875,36.3037109375,63.31939697265625,completed,measured
