lsoa_code,image_id,gvi,method,model,vegetation_pixels,total_pixels,timestamp
E01004720,181321507180586,4.106680552164713,deeplearning,segformer,129185,3145728,2025-08-02T00:51:50.231137
E01004720,501803571246764,1.94091796875,deeplearning,segformer,61056,3145728,2025-08-02T00:51:51.761811
E01004720,213800503523154,0.30558904012044275,deeplearning,segformer,9613,3145728,2025-08-02T00:51:53.288561
E01004720,1241009887396788,22.180112202962242,deeplearning,segformer,697726,3145728,2025-08-02T00:51:54.808479
E01004720,2205652252902949,7.440249125162761,deeplearning,segformer,234050,3145728,2025-08-02T00:51:56.336559
E01004720,1586677685360447,8.692646026611328,deeplearning,segformer,273447,3145728,2025-08-02T00:51:57.850268
E01004720,1054247182703949,0.8011182149251302,deeplearning,segformer,25201,3145728,2025-08-02T00:51:59.369398
E01004720,970863526785644,7.842540740966797,deeplearning,segformer,246705,3145728,2025-08-02T00:52:00.910864
E01004720,824319954837017,23.354148864746094,deeplearning,segformer,734658,3145728,2025-08-02T00:52:02.435654
E01004720,1718158715037544,22.17540740966797,deeplearning,segformer,697578,3145728,2025-08-02T00:52:03.965891
E01004720,465743358048394,19.902769724527992,deeplearning,segformer,626087,3145728,2025-08-02T00:52:05.479364
E01004720,495875128513683,0.047588348388671875,color_threshold,hsv_rgb,1497,3145728,2025-08-02T00:52:07.025079
E01004720,764039797646879,24.110825856526695,deeplearning,segformer,758461,3145728,2025-08-02T00:52:08.542912
E01004720,1947113185464823,18.19782257080078,deeplearning,segformer,572454,3145728,2025-08-02T00:52:10.057014
E01004720,719374474392705,0.592041015625,deeplearning,segformer,18624,3145728,2025-08-02T00:52:11.584932
E01004720,714981601047474,0.790246327718099,deeplearning,segformer,24859,3145728,2025-08-02T00:52:13.110896
E01004720,217173463335601,5.348173777262369,deeplearning,segformer,168239,3145728,2025-08-02T00:52:14.622144
E01004720,1504017543907183,0.9647687276204427,deeplearning,segformer,30349,3145728,2025-08-02T00:52:16.143258
E01004720,1326042485160028,5.442237854003906,deeplearning,segformer,171198,3145728,2025-08-02T00:52:17.660950
E01004720,337866884574789,6.463877360026042,deeplearning,segformer,203336,3145728,2025-08-02T00:52:19.209372
E01004720,302119324725027,0.5017916361490886,deeplearning,segformer,15785,3145728,2025-08-02T00:52:20.736662
E01004720,1024989419765171,1.022211710611979,deeplearning,segformer,32156,3145728,2025-08-02T00:52:22.277689
E01004720,1623821027808230,5.432542165120443,deeplearning,segformer,170893,3145728,2025-08-02T00:52:23.797963
E01004720,212347513755187,20.40878931681315,deeplearning,segformer,642005,3145728,2025-08-02T00:52:25.317517
E01004720,557885757178310,1.8355369567871094,deeplearning,segformer,57741,3145728,2025-08-02T00:52:26.831088
E01004720,3824348900988783,22.952779134114586,deeplearning,segformer,722032,3145728,2025-08-02T00:52:28.368309
E01004720,596634446251746,1.1591275533040366,deeplearning,segformer,36463,3145728,2025-08-02T00:52:29.886181
E01004720,1246610103688304,0.6426493326822917,deeplearning,segformer,20216,3145728,2025-08-02T00:52:31.405756
E01004720,2859828054290500,2.6679039001464844,deeplearning,segformer,83925,3145728,2025-08-02T00:52:32.931074
E01004720,1772715806962599,9.528446197509766,deeplearning,segformer,299739,3145728,2025-08-02T00:52:34.449014
E01004720,1214453566606802,1.0324796040852866,deeplearning,segformer,32479,3145728,2025-08-02T00:52:35.972395
E01004720,1251010736552317,6.45144780476888,deeplearning,segformer,202945,3145728,2025-08-02T00:52:37.491967
E01004720,2668888696745121,5.812962849934896,deeplearning,segformer,182860,3145728,2025-08-02T00:52:39.024737
E01004720,374799410482171,24.2887814839681,deeplearning,segformer,764059,3145728,2025-08-02T00:52:40.543117
E01004720,1883360205178827,16.043758392333984,deeplearning,segformer,504693,3145728,2025-08-02T00:52:42.115073
E01004720,1252001256542178,0.9711265563964844,deeplearning,segformer,30549,3145728,2025-08-02T00:52:43.708297
E01004720,270417494784683,14.564387003580729,deeplearning,segformer,458156,3145728,2025-08-02T00:52:45.245460
E01004720,2891305167863751,13.836034138997396,deeplearning,segformer,435244,3145728,2025-08-02T00:52:46.777744
E01004720,293061009211375,3.9375940958658853,deeplearning,segformer,123866,3145728,2025-08-02T00:52:48.304395
E01004720,471645590837557,2.1249453226725263,deeplearning,segformer,66845,3145728,2025-08-02T00:52:49.836944
E01004720,977779744253297,0.5041440327962239,deeplearning,segformer,15859,3145728,2025-08-02T00:52:51.374783
E01004720,887613960221126,1.2873013814290366,deeplearning,segformer,40495,3145728,2025-08-02T00:52:52.938621
E01004720,423682848718526,13.735389709472656,deeplearning,segformer,432078,3145728,2025-08-02T00:52:54.458931
E01004720,2785995008318400,15.016428629557291,deeplearning,segformer,472376,3145728,2025-08-02T00:52:55.974072
E01004720,4105566753100218,4.758739471435547,deeplearning,segformer,149697,3145728,2025-08-02T00:52:57.495663
E01004720,1639530736257741,17.35407511393229,deeplearning,segformer,545912,3145728,2025-08-02T00:52:59.024431
E01004720,233945161853990,6.806786855061849,deeplearning,segformer,214123,3145728,2025-08-02T00:53:00.565949
E01004720,281472556976414,16.93528493245443,deeplearning,segformer,532738,3145728,2025-08-02T00:53:02.080374
E01004720,523953341935056,13.1315549214681,deeplearning,segformer,413083,3145728,2025-08-02T00:53:03.603884
E01004720,111439587673973,2.237669626871745,deeplearning,segformer,70391,3145728,2025-08-02T00:53:05.131418
E01004720,959919154818660,12.094688415527344,deeplearning,segformer,380466,3145728,2025-08-02T00:53:06.644465
E01004720,1260670652162306,20.14169692993164,deeplearning,segformer,633603,3145728,2025-08-02T00:53:08.154720
E01004720,475609000438841,2.5589625040690107,deeplearning,segformer,80498,3145728,2025-08-02T00:53:09.679132
E01004720,1202700288252202,4.327106475830078,deeplearning,segformer,136119,3145728,2025-08-02T00:53:11.196180
E01004720,4965564517001376,0.9458223978678385,deeplearning,segformer,29753,3145728,2025-08-02T00:53:12.715767
E01004720,3025193040973622,12.781302134195963,deeplearning,segformer,402065,3145728,2025-08-02T00:53:14.240044
E01004720,708703115357427,19.077332814534508,deeplearning,segformer,600121,3145728,2025-08-02T00:53:15.759678
E01004720,546476196338508,12.080097198486328,deeplearning,segformer,380007,3145728,2025-08-02T00:53:17.286422
E01004720,1248345636920260,0.17639795939127606,deeplearning,segformer,5549,3145728,2025-08-02T00:53:18.809022
E01004720,491568308944517,17.02601114908854,deeplearning,segformer,535592,3145728,2025-08-02T00:53:20.340159
E01004720,324748639004445,18.65100860595703,deeplearning,segformer,586710,3145728,2025-08-02T00:53:21.899731
E01001944,695212426713444,12.403149774652476,deeplearning,segformer,292373,2357248,2025-08-02T00:53:23.805538
E01001944,655596044160486,33.993198848827106,deeplearning,segformer,801304,2357248,2025-08-02T00:53:25.158684
E01001944,1739270176984888,0.11207984904430929,deeplearning,segformer,2642,2357248,2025-08-02T00:53:26.531312
E01001944,1220374235651246,28.799939590573416,deeplearning,segformer,678886,2357248,2025-08-02T00:53:27.965925
E01001944,1419139146170177,6.6321405299739355,deeplearning,segformer,156336,2357248,2025-08-02T00:53:29.548308
E01001944,1209837853470365,1.0615768896611641,deeplearning,segformer,25024,2357248,2025-08-02T00:53:31.024429
E01001944,1290129155867373,3.652691613271069,color_threshold,hsv_rgb,86103,2357248,2025-08-02T00:53:32.348868
E01001944,1397382894674168,1.2468777150304085,color_threshold,hsv_rgb,29392,2357248,2025-08-02T00:53:33.637540
E01001944,1025130479818750,0.9078807151390096,deeplearning,segformer,21401,2357248,2025-08-02T00:53:34.902660
E01001944,694047166670158,29.493078369352737,deeplearning,segformer,695225,2357248,2025-08-02T00:53:36.162526
E01001944,1369444510983324,18.31296494895743,deeplearning,segformer,431682,2357248,2025-08-02T00:53:37.430243
E01001944,1236634018136115,0.04895539205039096,color_threshold,hsv_rgb,1154,2357248,2025-08-02T00:53:38.717392
E01001944,2119984678504167,0.235825844374457,deeplearning,segformer,5559,2357248,2025-08-02T00:53:39.986599
E01001944,2461248260902863,1.1387007221980887,deeplearning,segformer,26842,2357248,2025-08-02T00:53:41.255718
E01001944,1711668062843535,0.06359110284535187,color_threshold,hsv_rgb,1499,2357248,2025-08-02T00:53:42.546277
E01001944,1373924917055540,0.7590631108818419,color_threshold,hsv_rgb,17893,2357248,2025-08-02T00:53:43.832284
E01001944,1395795924957033,12.170887407688966,color_threshold,hsv_rgb,286898,2357248,2025-08-02T00:53:45.122862
E01001944,1844518396116637,22.04782865443093,deeplearning,segformer,519722,2357248,2025-08-02T00:53:46.393122
E01001944,1667119010586910,5.7872570047784535,deeplearning,segformer,136420,2357248,2025-08-02T00:53:47.669604
E01001944,552418257808174,41.844218342745435,deeplearning,segformer,986372,2357248,2025-08-02T00:53:48.949164
E01001944,1550234949695272,2.845054911490009,color_threshold,hsv_rgb,67065,2357248,2025-08-02T00:53:50.244196
E01001944,1930084447396030,17.083777353931364,deeplearning,segformer,402707,2357248,2025-08-02T00:53:51.513565
E01001944,4067069143536456,11.455943540942659,deeplearning,segformer,270045,2357248,2025-08-02T00:53:52.809160
E01001944,585485641241255,0.5306187554300609,deeplearning,segformer,12508,2357248,2025-08-02T00:53:54.090314
E01001944,733345669445268,17.139477899652476,deeplearning,segformer,404020,2357248,2025-08-02T00:53:55.361182
E01001944,3587550108043045,0.34633606646394444,deeplearning,segformer,8164,2357248,2025-08-02T00:53:56.633267
E01001944,722595480101789,10.386221560056473,deeplearning,segformer,244829,2357248,2025-08-02T00:53:57.906192
E01001944,1835011754010075,10.045824622610773,deeplearning,segformer,236805,2357248,2025-08-02T00:53:59.174286
E01001944,1973135379760878,28.502261959708946,deeplearning,segformer,671869,2357248,2025-08-02T00:54:00.455729
E01001944,1460369798478666,33.44196283123371,deeplearning,segformer,788310,2357248,2025-08-02T00:54:01.731940
E01001944,3212252318915677,16.266298666920072,deeplearning,segformer,383437,2357248,2025-08-02T00:54:03.010731
E01001944,4187086174949938,36.65901933101651,deeplearning,segformer,864144,2357248,2025-08-02T00:54:04.291747
E01001944,723239406742994,1.648956749565595,color_threshold,hsv_rgb,38870,2357248,2025-08-02T00:54:05.593054
E01001944,736698172214007,7.383567617832319,deeplearning,segformer,174049,2357248,2025-08-02T00:54:06.864068
E01001944,1384686692792800,41.000013575152046,deeplearning,segformer,966472,2357248,2025-08-02T00:54:08.137494
E01001944,1072323231453196,7.251506841876629,deeplearning,segformer,170936,2357248,2025-08-02T00:54:09.415726
E01001944,1361018251652685,4.333400643462207,deeplearning,segformer,102149,2357248,2025-08-02T00:54:10.692525
E01001944,1072775291479969,0.14996300771068635,deeplearning,segformer,3535,2357248,2025-08-02T00:54:11.974359
E01001944,1451252209202756,7.8793576238053875,deeplearning,segformer,185736,2357248,2025-08-02T00:54:13.238964
E01001944,673269205507537,2.4506967446785404,color_threshold,hsv_rgb,57769,2357248,2025-08-02T00:54:14.534584
E01001944,598702632601038,9.094036775086881,deeplearning,segformer,214369,2357248,2025-08-02T00:54:15.798612
E01001944,707056032039380,8.727465247610773,deeplearning,segformer,205728,2357248,2025-08-02T00:54:17.070229
E01001944,668065749332139,0.14555108329713293,color_threshold,hsv_rgb,3431,2357248,2025-08-02T00:54:18.364250
E01001944,1021391530064910,0.21855994787141614,deeplearning,segformer,5152,2357248,2025-08-02T00:54:19.633594
E01001944,749412604390131,2.8633813667463075,deeplearning,segformer,67497,2357248,2025-08-02T00:54:20.908522
E01001944,904207628484972,17.58079760805821,color_threshold,hsv_rgb,414423,2357248,2025-08-02T00:54:22.218810
E01001944,1051043516977568,7.470363746198958,deeplearning,segformer,176095,2357248,2025-08-02T00:54:23.489521
E01001944,1464982914667969,0.10720127877932233,color_threshold,hsv_rgb,2527,2357248,2025-08-02T00:54:24.773532
E01001944,9816603085092345,12.687464365225889,deeplearning,segformer,299075,2357248,2025-08-02T00:54:26.033800
E01001944,599441362761472,43.285772222523896,deeplearning,segformer,1020353,2357248,2025-08-02T00:54:27.302355
E01001944,1480667653340723,2.8267284562337096,deeplearning,segformer,66633,2357248,2025-08-02T00:54:28.575592
E01001944,1344381470174887,0.023926205473501303,deeplearning,segformer,564,2357248,2025-08-02T00:54:29.838523
E01001944,1238339297779013,1.709663132602085,deeplearning,segformer,40301,2357248,2025-08-02T00:54:31.121417
E01001944,1061997802507019,0.32788234415725453,deeplearning,segformer,7729,2357248,2025-08-02T00:54:32.390585
E01001944,4972995749592074,25.605197246959165,deeplearning,segformer,603578,2357248,2025-08-02T00:54:33.663972
E01001944,9950697941680673,10.21038091876629,color_threshold,hsv_rgb,240684,2357248,2025-08-02T00:54:34.943502
E01001944,1070787577857082,7.255918766290183,deeplearning,segformer,171040,2357248,2025-08-02T00:54:36.199307
E01001944,1774090083202503,1.5405252226324935,deeplearning,segformer,36314,2357248,2025-08-02T00:54:37.479572
E01001944,1187777539698018,19.070288743483925,color_threshold,hsv_rgb,449534,2357248,2025-08-02T00:54:38.763256
E01001944,1255729949599342,34.69304035892702,deeplearning,segformer,817801,2357248,2025-08-02T00:54:40.017314
E01001944,645347995218638,8.637063219483059,color_threshold,hsv_rgb,203597,2357248,2025-08-02T00:54:41.300254
E01001944,2063718750803957,33.333997950152046,deeplearning,segformer,785765,2357248,2025-08-02T00:54:42.645482
E01001944,1672177070095089,0.9894164720894874,deeplearning,segformer,23323,2357248,2025-08-02T00:54:43.923325
E01001944,1208974237594790,0.7775168331885317,deeplearning,segformer,18328,2357248,2025-08-02T00:54:45.186391
E01001944,2258530607929999,2.008146788119027,color_threshold,hsv_rgb,47337,2357248,2025-08-02T00:54:46.483693
E01001944,1092445796065311,29.116664856646395,deeplearning,segformer,686352,2357248,2025-08-02T00:54:47.750265
E01001944,1170574728085466,0.19688212695482188,deeplearning,segformer,4641,2357248,2025-08-02T00:54:49.010314
E01001944,655515383969242,0.07351793277584709,color_threshold,hsv_rgb,1733,2357248,2025-08-02T00:54:50.292838
E01001944,1341691243580692,2.874877823631625,color_threshold,hsv_rgb,67768,2357248,2025-08-02T00:54:51.582869
E01001944,4145410869038477,11.490645023349263,deeplearning,segformer,270863,2357248,2025-08-02T00:54:52.865205
E01001944,4102388453309073,0.10096519331016507,deeplearning,segformer,2380,2357248,2025-08-02T00:54:54.127861
E01001944,699225866363301,32.569589623153774,deeplearning,segformer,767746,2357248,2025-08-02T00:54:55.417666
E01001944,693947080280320,25.08225693690269,deeplearning,segformer,591251,2357248,2025-08-02T00:54:56.696283
E01001944,732642325876298,0.07996612999565594,color_threshold,hsv_rgb,1885,2357248,2025-08-02T00:54:57.974235
E01001944,1764895794383731,10.033988786924414,deeplearning,segformer,236526,2357248,2025-08-02T00:54:59.225869
E01001944,1433356504515393,17.758038186902695,deeplearning,segformer,418601,2357248,2025-08-02T00:55:00.504825
E01001944,734280702453273,1.0441837261077325,color_threshold,hsv_rgb,24614,2357248,2025-08-02T00:55:01.800129
E01001944,707282285131784,3.6626184432015636,deeplearning,segformer,86337,2357248,2025-08-02T00:55:03.105640
E01001944,2095337784212510,0.07500271503040834,color_threshold,hsv_rgb,1768,2357248,2025-08-02T00:55:04.417573
E01001944,1374872887110247,6.481880565812337,color_threshold,hsv_rgb,152794,2357248,2025-08-02T00:55:05.723539
E01001944,1648677559131090,23.77267898837967,deeplearning,segformer,560381,2357248,2025-08-02T00:55:07.050685
E01001944,694173500150205,0.6936478469808862,deeplearning,segformer,16351,2357248,2025-08-02T00:55:08.342513
E01001944,2033012840442423,41.86326597795395,deeplearning,segformer,986821,2357248,2025-08-02T00:55:09.606702
E01001944,663685906536381,0.03733166811468288,color_threshold,hsv_rgb,880,2357248,2025-08-02T00:55:10.889631
E01001944,1220335043006645,0.5528056445482189,color_threshold,hsv_rgb,13031,2357248,2025-08-02T00:55:12.162876
E01001944,1266978044915669,0.33556078953084273,color_threshold,hsv_rgb,7910,2357248,2025-08-02T00:55:13.444128
E01001944,715561954219906,0.41349064672024327,color_threshold,hsv_rgb,9747,2357248,2025-08-02T00:55:14.730050
E01001944,565044956673581,3.1763734660078193,deeplearning,segformer,74875,2357248,2025-08-02T00:55:16.031053
E01001944,1405735307117944,7.814451428105995,color_threshold,hsv_rgb,184206,2357248,2025-08-02T00:55:17.328421
E01001944,1366168844504406,6.047857501629019,deeplearning,segformer,142563,2357248,2025-08-02T00:55:18.579671
E01001944,1867810007301004,14.790382683536055,deeplearning,segformer,348646,2357248,2025-08-02T00:55:19.841688
E01001944,1445399840232729,26.708178350347524,deeplearning,segformer,629578,2357248,2025-08-02T00:55:21.111070
E01001944,1030372182613927,21.99908537413119,deeplearning,segformer,518573,2357248,2025-08-02T00:55:22.392893
E01001944,1377244010220337,12.928635425716767,color_threshold,hsv_rgb,304760,2357248,2025-08-02T00:55:23.676978
E01001944,2116642775504780,5.0208124049739355,deeplearning,segformer,118353,2357248,2025-08-02T00:55:24.936072
E01001944,668751675973099,33.559727275195485,deeplearning,segformer,791086,2357248,2025-08-02T00:55:26.194883
E01001944,1131738842333774,13.264323482298002,deeplearning,segformer,312673,2357248,2025-08-02T00:55:27.459048
E01001944,586280340861991,0.1789374728496959,deeplearning,segformer,4218,2357248,2025-08-02T00:55:28.725536
E01001944,1004239545189565,0.31044675825369245,deeplearning,segformer,7318,2357248,2025-08-02T00:55:29.986593
E01001944,1037011878535452,19.202094985338835,deeplearning,segformer,452641,2357248,2025-08-02T00:55:31.254866
E01002732,1948557349026606,42.51132011413574,deeplearning,segformer,891527,2097152,2025-08-02T00:55:33.083054
E01002732,695675709589880,34.50636863708496,deeplearning,segformer,723651,2097152,2025-08-02T00:55:34.372613
E01002732,1012314564223785,47.888851165771484,deeplearning,segformer,1004302,2097152,2025-08-02T00:55:35.675199
E01002732,1037061928622861,0.9853998819986979,deeplearning,segformer,30998,3145728,2025-08-02T00:55:37.394829
E01002732,3790495827918295,34.48368708292644,deeplearning,segformer,1084763,3145728,2025-08-02T00:55:39.216425
E01002732,1245812763990395,17.96402931213379,deeplearning,segformer,376733,2097152,2025-08-02T00:55:40.668654
E01002732,712055608100453,2.920198440551758,deeplearning,segformer,61241,2097152,2025-08-02T00:55:41.875554
E01002732,1038345948247877,12.605047225952148,deeplearning,segformer,264347,2097152,2025-08-02T00:55:43.081602
E01002732,802073391815026,8.866532643636067,deeplearning,segformer,278917,3145728,2025-08-02T00:55:44.621311
E01002732,1167456354554326,1.5112876892089844,color_threshold,hsv_rgb,47541,3145728,2025-08-02T00:55:46.178864
E01002732,1092498746042672,20.277833938598633,deeplearning,segformer,425257,2097152,2025-08-02T00:55:47.368329
E01002732,24061602580100713,14.729642868041992,deeplearning,segformer,308903,2097152,2025-08-02T00:55:48.566453
E01002732,1337365324027597,24.972820281982422,deeplearning,segformer,523718,2097152,2025-08-02T00:55:49.776523
E01002732,1761016991125600,10.132503509521484,deeplearning,segformer,212494,2097152,2025-08-02T00:55:50.999994
E01002732,665640933165681,2.2469202677408857,deeplearning,segformer,70682,3145728,2025-08-02T00:55:52.562298
E01002732,2513143105706844,7.506656646728516,deeplearning,segformer,157426,2097152,2025-08-02T00:55:53.777142
E01002732,1228385942168029,12.667560577392578,deeplearning,segformer,265658,2097152,2025-08-02T00:55:55.137954
E01002732,2060050727738800,10.254192352294922,deeplearning,segformer,215046,2097152,2025-08-02T00:55:56.366535
E01002732,1064545938629463,35.02133687337239,deeplearning,segformer,1101676,3145728,2025-08-02T00:55:57.930681
E01002732,1191977575898453,19.025421142578125,deeplearning,segformer,398992,2097152,2025-08-02T00:55:59.135780
E01002732,1335442080884503,13.321971893310547,deeplearning,segformer,279382,2097152,2025-08-02T00:56:00.345306
E01002732,677441685027738,19.58603858947754,deeplearning,segformer,410749,2097152,2025-08-02T00:56:01.567959
E01002732,1418687205922659,1.6407966613769531,deeplearning,segformer,34410,2097152,2025-08-02T00:56:02.784007
E01002732,1547096762548224,0.7562001546223958,deeplearning,segformer,23788,3145728,2025-08-02T00:56:04.326981
E01002732,735702738815697,0.30798912048339844,deeplearning,segformer,6459,2097152,2025-08-02T00:56:05.537000
E01002732,710687268239590,21.702003479003906,deeplearning,segformer,455124,2097152,2025-08-02T00:56:06.753445
E01002732,1744922476134934,1.7112255096435547,deeplearning,segformer,35887,2097152,2025-08-02T00:56:07.966983
E01002732,1843903616467889,37.72115707397461,deeplearning,segformer,1186605,3145728,2025-08-02T00:56:09.509476
E01002732,1925923154846556,15.98973274230957,deeplearning,segformer,335329,2097152,2025-08-02T00:56:10.718010
E01002732,814555167552418,38.647206624348954,deeplearning,segformer,1215736,3145728,2025-08-02T00:56:12.257682
E01002732,1835324860376186,10.562515258789062,deeplearning,segformer,221512,2097152,2025-08-02T00:56:13.462206
E01002732,557769440255370,0.09082158406575522,deeplearning,segformer,2857,3145728,2025-08-02T00:56:14.995181
E01002732,659902173618834,10.395622253417969,deeplearning,segformer,218012,2097152,2025-08-02T00:56:16.206029
E01002732,651432307708713,11.07950210571289,deeplearning,segformer,232354,2097152,2025-08-02T00:56:17.410908
E01002732,887719203332201,0.956885019938151,deeplearning,segformer,30101,3145728,2025-08-02T00:56:18.947939
E01002732,434591992319443,20.31456629435221,deeplearning,segformer,639041,3145728,2025-08-02T00:56:20.501341
E01002732,611270561925173,12.66489028930664,deeplearning,segformer,265602,2097152,2025-08-02T00:56:21.721981
E01002732,1992715511259652,34.2686653137207,deeplearning,segformer,718666,2097152,2025-08-02T00:56:22.954134
E01002732,540115952500035,10.769510269165039,deeplearning,segformer,225853,2097152,2025-08-02T00:56:24.168986
E01002732,897423308968288,12.982908884684244,deeplearning,segformer,408407,3145728,2025-08-02T00:56:25.720378
E01002732,2099017140511167,10.256576538085938,deeplearning,segformer,215096,2097152,2025-08-02T00:56:26.934036
E01002732,1542527233819907,17.186975479125977,deeplearning,segformer,360437,2097152,2025-08-02T00:56:28.149608
E01002732,580994811740837,12.374734878540039,deeplearning,segformer,259517,2097152,2025-08-02T00:56:29.369771
E01002732,3812157352437286,1.6916592915852864,deeplearning,segformer,53215,3145728,2025-08-02T00:56:30.903884
E01002732,1786227288988756,3.047037124633789,deeplearning,segformer,63901,2097152,2025-08-02T00:56:32.120074
E01002732,1598964684392046,47.581545511881515,deeplearning,segformer,1496786,3145728,2025-08-02T00:56:33.678378
E01002732,492021460277735,2.4227142333984375,deeplearning,segformer,76212,3145728,2025-08-02T00:56:35.223409
E01002732,8284770901644067,1.8706639607747395,color_threshold,hsv_rgb,58846,3145728,2025-08-02T00:56:36.781743
E01002732,1334914134233597,13.524770736694336,deeplearning,segformer,283635,2097152,2025-08-02T00:56:37.985338
E01002732,1051987660045100,0.6430943806966145,color_threshold,hsv_rgb,20230,3145728,2025-08-02T00:56:39.560232
E01002732,538443832654169,14.305877685546875,deeplearning,segformer,300016,2097152,2025-08-02T00:56:40.766870
E01002732,437845918613766,14.898459116617838,deeplearning,segformer,468665,3145728,2025-08-02T00:56:42.379349
E01002732,3807185736226675,25.085703531901043,deeplearning,segformer,789128,3145728,2025-08-02T00:56:43.962031
E01002732,933827792168604,22.25656509399414,deeplearning,segformer,466754,2097152,2025-08-02T00:56:45.173469
E01002732,707841995286678,7.222652435302734,deeplearning,segformer,151470,2097152,2025-08-02T00:56:46.385306
E01002732,1051101199973518,14.845609664916992,deeplearning,segformer,311335,2097152,2025-08-02T00:56:47.603047
E01002732,1682526552422924,27.81972885131836,deeplearning,segformer,583422,2097152,2025-08-02T00:56:48.834048
E01002732,1191016916107786,39.8348331451416,deeplearning,segformer,835397,2097152,2025-08-02T00:56:50.061565
E01002732,991331709775462,12.260293960571289,deeplearning,segformer,257117,2097152,2025-08-02T00:56:51.302807
E01002732,1175134710373278,3.553358713785807,deeplearning,segformer,111779,3145728,2025-08-02T00:56:52.859825
E01002732,2218780658486956,0.031693776448567704,color_threshold,hsv_rgb,997,3145728,2025-08-02T00:56:54.439761
E01002732,926103085997980,0.6117502848307292,deeplearning,segformer,19244,3145728,2025-08-02T00:56:55.972228
E01002732,836991158575859,1.083501180013021,color_threshold,hsv_rgb,34084,3145728,2025-08-02T00:56:57.555472
E01002732,1687107418579329,0.3391265869140625,deeplearning,segformer,7112,2097152,2025-08-02T00:56:58.760742
E01002732,536194719334629,12.133312225341797,deeplearning,segformer,254454,2097152,2025-08-02T00:56:59.976634
E01002732,3851992008456874,74.76428349812826,deeplearning,segformer,2351881,3145728,2025-08-02T00:57:01.535718
E01002732,1026209038814846,48.48814010620117,deeplearning,segformer,1525305,3145728,2025-08-02T00:57:03.081190
E01002732,660265450135432,12.90898323059082,deeplearning,segformer,270721,2097152,2025-08-02T00:57:04.300913
E01002732,2823302971187572,12.291717529296875,deeplearning,segformer,257776,2097152,2025-08-02T00:57:05.522881
E01002732,24233088489658600,15.076414744059244,deeplearning,segformer,474263,3145728,2025-08-02T00:57:07.069888
E01002732,1487374769294651,10.589885711669922,deeplearning,segformer,222086,2097152,2025-08-02T00:57:08.285988
E01002732,8586806154695981,75.90862909952799,deeplearning,segformer,2387879,3145728,2025-08-02T00:57:09.836044
E01002732,1203199871353224,22.328901290893555,deeplearning,segformer,468271,2097152,2025-08-02T00:57:11.050264
E01002732,1059140942513193,36.89750035603841,deeplearning,segformer,1160695,3145728,2025-08-02T00:57:12.584721
E01002732,602839972854440,0.8505344390869141,deeplearning,segformer,17837,2097152,2025-08-02T00:57:13.795449
E01002732,1243684710635873,30.521106719970703,deeplearning,segformer,640074,2097152,2025-08-02T00:57:15.018789
E01002732,525038126587766,3.7055015563964844,deeplearning,segformer,116565,3145728,2025-08-02T00:57:16.569246
E01002732,881893856910966,44.117069244384766,deeplearning,segformer,1387803,3145728,2025-08-02T00:57:18.110193
E01002732,1025469232846606,13.56205940246582,deeplearning,segformer,284417,2097152,2025-08-02T00:57:19.325033
E01002732,1773924560167106,19.092559814453125,deeplearning,segformer,400400,2097152,2025-08-02T00:57:20.534348
E01002732,978059567874094,16.927289962768555,deeplearning,segformer,354991,2097152,2025-08-02T00:57:21.754825
E01002732,9557619820982233,39.54586982727051,deeplearning,segformer,829337,2097152,2025-08-02T00:57:22.986528
E01002732,867386048292935,38.26484680175781,deeplearning,segformer,1203708,3145728,2025-08-02T00:57:24.534674
E01002732,711570781481839,4.091167449951172,deeplearning,segformer,85798,2097152,2025-08-02T00:57:25.748940
E01002732,952657306818404,11.839532852172852,deeplearning,segformer,248293,2097152,2025-08-02T00:57:26.968463
E01002732,1410006280224235,6.583929061889648,deeplearning,segformer,138075,2097152,2025-08-02T00:57:28.188692
E01002732,2123508834790451,3.849951426188151,deeplearning,segformer,121109,3145728,2025-08-02T00:57:29.742723
E01002732,484174341172889,0.14886856079101562,color_threshold,hsv_rgb,4683,3145728,2025-08-02T00:57:31.331477
E01002732,9644984292262226,26.477861404418945,deeplearning,segformer,555281,2097152,2025-08-02T00:57:32.538445
E01002732,9639823509396836,18.576860427856445,deeplearning,segformer,389585,2097152,2025-08-02T00:57:33.762667
E01002732,1261774708938764,13.272714614868164,deeplearning,segformer,278349,2097152,2025-08-02T00:57:34.981167
E01002732,1407544803912902,26.959848403930664,deeplearning,segformer,565389,2097152,2025-08-02T00:57:36.208833
E01002732,3620891388213788,10.563278198242188,deeplearning,segformer,221528,2097152,2025-08-02T00:57:37.440438
E01002732,577791028544070,14.763895670572916,deeplearning,segformer,464432,3145728,2025-08-02T00:57:39.011847
E01002732,1772454770143982,34.162934621175125,deeplearning,segformer,1074673,3145728,2025-08-02T00:57:40.574232
E01002732,895724362485527,0.9718894958496094,color_threshold,hsv_rgb,30573,3145728,2025-08-02T00:57:42.137227
E01002732,8054354941314019,9.799162546793621,deeplearning,segformer,308255,3145728,2025-08-02T00:57:43.667903
E01002732,689701307394360,2.9358386993408203,deeplearning,segformer,61569,2097152,2025-08-02T00:57:44.883847
E01002732,951869533691489,8.899927139282227,deeplearning,segformer,186645,2097152,2025-08-02T00:57:46.099926
