id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,lsoa_name,borough,downloaded,imd_quintile
1089719796363994,-0.11267723333333,51.441072633333,1751313253333,2025-06-30T19:54:13Z,2025,287.84436925014,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
630096922768458,-0.11121820333333,51.440749473333,1751313241433,2025-06-30T19:54:01Z,2025,287.16900941223,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1606096093682463,-0.11159946,51.440843666667,1751313244466,2025-06-30T19:54:04Z,2025,294.07448232273,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1434300314378977,-0.11224447,51.440985506667,1751313249766,2025-06-30T19:54:09Z,2025,288.54326912157,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
2018957611845530,-0.11164225,51.440855583333,1751313244833,2025-06-30T19:54:04Z,2025,294.07448232273,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
737607425412434,-0.11172585,51.4408773,1751313245500,2025-06-30T19:54:05Z,2025,292.17790700104,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
649763188112701,-0.11113376,51.44073512,1751313240766,2025-06-30T19:54:00Z,2025,281.60111418072,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1280527026752743,-0.11108734,51.44072918,1751313240400,2025-06-30T19:54:00Z,2025,281.60111418072,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1416090746338788,-0.11276696666667,51.441091066667,1751313254066,2025-06-30T19:54:14Z,2025,291.85473036988,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1916797935819669,-0.11104092,51.44072324,1751313240033,2025-06-30T19:54:00Z,2025,281.60111418072,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1039230135056517,-0.11228858,51.440994453333,1751313250133,2025-06-30T19:54:10Z,2025,287.18186202812,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
618134951311694,-0.11168308333333,51.440866433333,1751313245166,2025-06-30T19:54:05Z,2025,292.17790700104,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
731567039413848,-0.11258934,51.4410547,1751313252600,2025-06-30T19:54:12Z,2025,288.36485556134,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1410087480242138,-0.1125023,51.441036746667,1751313251866,2025-06-30T19:54:11Z,2025,288.06690562592,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
3057362071095990,-0.11289652666667,51.441123573333,1751313255066,2025-06-30T19:54:15Z,2025,292.96877693012,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1756541104945370,-0.1124583,51.4410278,1751313251500,2025-06-30T19:54:11Z,2025,288.06690562592,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
739708315200501,-0.11139141666667,51.440783716667,1751313242833,2025-06-30T19:54:02Z,2025,287.898947385,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1058921416213723,-0.11181083333333,51.440897666667,1751313246166,2025-06-30T19:54:06Z,2025,287.3885719687,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1235673341554743,-0.11130217,51.44076575,1751313242100,2025-06-30T19:54:02Z,2025,287.898947385,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
734709269132883,-0.11215889,51.440967613333,1751313249033,2025-06-30T19:54:09Z,2025,288.54326912157,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1780703725847515,-0.11297879333333,51.441145306667,1751313255733,2025-06-30T19:54:15Z,2025,292.96877693012,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
2113152692539664,-0.11134679333333,51.440774733333,1751313242466,2025-06-30T19:54:02Z,2025,287.898947385,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
24473336052251200,-0.1124143,51.441018853333,1751313251133,2025-06-30T19:54:11Z,2025,288.06690562592,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1082102003844222,-0.11117597,51.44074134,1751313241100,2025-06-30T19:54:01Z,2025,287.16900941223,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1774614449796474,-0.11263275333333,51.441063683333,1751313252966,2025-06-30T19:54:12Z,2025,288.36485556134,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
635887795456491,-0.11147390666667,51.440806793333,1751313243466,2025-06-30T19:54:03Z,2025,296.09735652054,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
2473473176348130,-0.11193934,51.44092288,1751313247200,2025-06-30T19:54:07Z,2025,287.8305820326,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
2500076483711100,-0.11207219,51.44094972,1751313248300,2025-06-30T19:54:08Z,2025,288.30929548023,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1237808481132009,-0.11302003333333,51.441156166667,1751313256066,2025-06-30T19:54:16Z,2025,292.64217125559,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
584692297739765,-0.11126043666667,51.440757606667,1751313241766,2025-06-30T19:54:01Z,2025,287.16900941223,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
740730501753596,-0.11211556666667,51.440958666667,1751313248666,2025-06-30T19:54:08Z,2025,288.30929548023,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1105365151649948,-0.11143391666667,51.440794583333,1751313243166,2025-06-30T19:54:03Z,2025,296.09735652054,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
621733840950351,-0.11176861666667,51.440888166667,1751313245833,2025-06-30T19:54:05Z,2025,292.17790700104,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
739181015247850,-0.11155667,51.44083175,1751313244100,2025-06-30T19:54:04Z,2025,294.07448232273,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1232560214987135,-0.11189416666667,51.440913933333,1751313246833,2025-06-30T19:54:06Z,2025,287.3885719687,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1256454192530549,-0.1130617,51.441167,1751313256400,2025-06-30T19:54:16Z,2025,292.64217125559,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
734460385866982,-0.11293766,51.44113444,1751313255400,2025-06-30T19:54:15Z,2025,292.96877693012,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1230150452455336,-0.1118525,51.4409058,1751313246500,2025-06-30T19:54:06Z,2025,287.3885719687,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1086937326666992,-0.11237298,51.44101072,1751313250800,2025-06-30T19:54:10Z,2025,287.18186202812,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1962218347880018,-0.11272182,51.44108158,1751313253700,2025-06-30T19:54:13Z,2025,287.84436925014,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
629935069439556,-0.11310336666667,51.441177833333,1751313256733,2025-06-30T19:54:16Z,2025,292.64217125559,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1254333623003833,-0.11151389666667,51.440819003333,1751313243766,2025-06-30T19:54:03Z,2025,296.09735652054,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
732507169357134,-0.11285363333333,51.441112733333,1751313254733,2025-06-30T19:54:14Z,2025,291.85473036988,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
696457083158666,-0.11198396333333,51.440931826667,1751313247566,2025-06-30T19:54:07Z,2025,287.8305820326,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
738032338967446,-0.11220168,51.44097656,1751313249400,2025-06-30T19:54:09Z,2025,288.54326912157,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
727524513599700,-0.11233078,51.441002586667,1751313250466,2025-06-30T19:54:10Z,2025,287.18186202812,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1246455060290787,-0.1128103,51.4411019,1751313254400,2025-06-30T19:54:14Z,2025,291.85473036988,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1067436134813847,-0.11202858666667,51.440940773333,1751313247933,2025-06-30T19:54:07Z,2025,287.8305820326,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
2497007213983438,-0.11254592666667,51.441045716667,1751313252233,2025-06-30T19:54:12Z,2025,288.36485556134,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE,2
1508416606791920,-0.11215889,51.440967613333,1751313249033,2025-06-30T19:54:09Z,2025,288.54326912157,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
742441792278837,-0.1131447,51.441189213333,1751313257066,2025-06-30T19:54:17Z,2025,298.5520548324,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1105296674746163,-0.11139141666667,51.440783716667,1751313242833,2025-06-30T19:54:02Z,2025,287.898947385,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
907625808214043,-0.11237298,51.44101072,1751313250800,2025-06-30T19:54:10Z,2025,287.18186202812,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1077360030999248,-0.11104092,51.44072324,1751313240033,2025-06-30T19:54:00Z,2025,281.60111418072,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1439795117468587,-0.11202858666667,51.440940773333,1751313247933,2025-06-30T19:54:07Z,2025,287.8305820326,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1088058726615745,-0.11126043666667,51.440757606667,1751313241766,2025-06-30T19:54:01Z,2025,287.16900941223,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
9601299046641612,-0.11276696666667,51.441091066667,1751313254066,2025-06-30T19:54:14Z,2025,291.85473036988,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1262098442326807,-0.1128103,51.4411019,1751313254400,2025-06-30T19:54:14Z,2025,291.85473036988,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
733310892723796,-0.11143391666667,51.440794583333,1751313243166,2025-06-30T19:54:03Z,2025,296.09735652054,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
744749574685875,-0.11134679333333,51.440774733333,1751313242466,2025-06-30T19:54:02Z,2025,287.898947385,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1230685881583449,-0.1124143,51.441018853333,1751313251133,2025-06-30T19:54:11Z,2025,288.06690562592,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
2216202158807963,-0.11189416666667,51.440913933333,1751313246833,2025-06-30T19:54:06Z,2025,287.3885719687,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
697545843278447,-0.11267723333333,51.441072633333,1751313253333,2025-06-30T19:54:13Z,2025,287.84436925014,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
725997996478398,-0.11211556666667,51.440958666667,1751313248666,2025-06-30T19:54:08Z,2025,288.30929548023,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1029196655642307,-0.11293766,51.44113444,1751313255400,2025-06-30T19:54:15Z,2025,292.96877693012,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1289740189822217,-0.11147390666667,51.440806793333,1751313243466,2025-06-30T19:54:03Z,2025,296.09735652054,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1244757600000817,-0.11302003333333,51.441156166667,1751313256066,2025-06-30T19:54:16Z,2025,292.64217125559,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
4129699913980167,-0.11220168,51.44097656,1751313249400,2025-06-30T19:54:09Z,2025,288.54326912157,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
670602192679507,-0.11207219,51.44094972,1751313248300,2025-06-30T19:54:08Z,2025,288.30929548023,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
764944692628126,-0.11310336666667,51.441177833333,1751313256733,2025-06-30T19:54:16Z,2025,292.64217125559,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1638759560154294,-0.1118525,51.4409058,1751313246500,2025-06-30T19:54:06Z,2025,287.3885719687,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
624902410001736,-0.11108734,51.44072918,1751313240400,2025-06-30T19:54:00Z,2025,281.60111418072,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
727088030175712,-0.11263275333333,51.441063683333,1751313252966,2025-06-30T19:54:12Z,2025,288.36485556134,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1424239908615716,-0.11176861666667,51.440888166667,1751313245833,2025-06-30T19:54:05Z,2025,292.17790700104,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1369574421001112,-0.11159946,51.440843666667,1751313244466,2025-06-30T19:54:04Z,2025,294.07448232273,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1160189445874624,-0.11168308333333,51.440866433333,1751313245166,2025-06-30T19:54:05Z,2025,292.17790700104,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1068652372081785,-0.11151389666667,51.440819003333,1751313243766,2025-06-30T19:54:03Z,2025,296.09735652054,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
729532249489435,-0.11198396333333,51.440931826667,1751313247566,2025-06-30T19:54:07Z,2025,287.8305820326,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
699078159958572,-0.11193934,51.44092288,1751313247200,2025-06-30T19:54:07Z,2025,287.8305820326,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1473494043684317,-0.11258934,51.4410547,1751313252600,2025-06-30T19:54:12Z,2025,288.36485556134,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
713828754728025,-0.11289652666667,51.441123573333,1751313255066,2025-06-30T19:54:15Z,2025,292.96877693012,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
3156497291169173,-0.11117597,51.44074134,1751313241100,2025-06-30T19:54:01Z,2025,287.16900941223,1080,1920,E01003134,Lambeth 027D,Lambeth,TRUE,2
1216530313608285,-0.0492339,51.4406412,1751312275706,2025-06-30T19:37:55Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1918617535741874,-0.0487134,51.4408371,1751312244605,2025-06-30T19:37:24Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
2370420150025958,-0.0483487,51.4409565,1751312240671,2025-06-30T19:37:20Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1044396654509338,-0.0485598,51.4408886,1751312242671,2025-06-30T19:37:22Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1250456470080317,-0.0489097,51.4407765,1751312270637,2025-06-30T19:37:50Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1651628975423234,-0.0484561,51.4409205,1751312241606,2025-06-30T19:37:21Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
711373954813229,-0.0490315,51.4407223,1751312272676,2025-06-30T19:37:52Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1256080289224354,-0.049333583333333,51.440612816667,1751312276166,2025-06-30T19:37:56Z,2025,237.50130153979,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
585956720931440,-0.04913853,51.440679493333,1751312272766,2025-06-30T19:37:52Z,2025,238.26723335546,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
308114197456748,-0.048859999999991,51.440867,1492793719481,2017-04-21T16:55:19Z,2017,32.42322,3024,4032,E01003262,Lewisham 021E,Lewisham,TRUE,2
172485771418003,-0.051963888888889,51.442,1440932263000,2015-08-30T10:57:43Z,2015,21,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
1141210733028553,-0.050291666666667,51.444319444444,1440932277000,2015-08-30T10:57:57Z,2015,26,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
511081396931427,-0.049380555555556,51.445405555556,1440932283000,2015-08-30T10:58:03Z,2015,27,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
242757747613643,-0.049680555555556,51.445036111111,1440932281000,2015-08-30T10:58:01Z,2015,27,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
883668189143869,-0.052163888888889,51.441691666667,1440932261000,2015-08-30T10:57:41Z,2015,18,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
302577458102871,-0.0513,51.442927777778,1440932269000,2015-08-30T10:57:49Z,2015,24,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
470398557576544,-0.051530555555556,51.442605555556,1440932267000,2015-08-30T10:57:47Z,2015,24,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
498310804870342,-0.050822222222222,51.443597222222,1440932273000,2015-08-30T10:57:53Z,2015,25,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
3814706815293928,-0.049988888888889,51.444675,1440932279000,2015-08-30T10:57:59Z,2015,27,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
274248231045547,-0.050575,51.44395,1440932275000,2015-08-30T10:57:55Z,2015,25,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
200305748569718,-0.049077777777778,51.445780555556,1440932285000,2015-08-30T10:58:05Z,2015,27,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
501744514285251,-0.052322222222222,51.441408333333,1440932259000,2015-08-30T10:57:39Z,2015,19,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
1615318558668895,-0.051744444444444,51.4423,1440932265000,2015-08-30T10:57:45Z,2015,22,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
943179726516819,-0.051055555555556,51.443258333333,1440932271000,2015-08-30T10:57:51Z,2015,24,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
802008080730081,-0.052602777777778,51.440894444444,1440932255000,2015-08-30T10:57:35Z,2015,15,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
279619237174959,-0.048480555555556,51.446516666667,1440932289000,2015-08-30T10:58:09Z,2015,27,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
300736631514534,-0.048783333333333,51.44615,1440932287000,2015-08-30T10:58:07Z,2015,27,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
200495591709997,-0.052466666666667,51.441144444444,1440932257000,2015-08-30T10:57:37Z,2015,17,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
834913460701447,-0.052694444444444,51.440680555556,1440932253000,2015-08-30T10:57:33Z,2015,16,3456,4608,E01003262,Lewisham 021E,Lewisham,TRUE,2
464231788219287,-0.04997538,51.44441056,1407431419000,2014-08-07T17:10:19Z,2014,101.76735687256,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
3532838913608350,-0.0503551,51.44392474,1407431415000,2014-08-07T17:10:15Z,2014,93.96427154541,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
801153453838462,-0.04899029,51.44567405,1407431430000,2014-08-07T17:10:30Z,2014,123.19121551514,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
807501830169349,-0.05186761,51.44188315,1407431399000,2014-08-07T17:09:59Z,2014,61.765838623047,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
1403741469983897,-0.04977948,51.4446568,1407431421000,2014-08-07T17:10:21Z,2014,108.26644897461,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
174073297906823,-0.05213124,51.44140971,1407431394000,2014-08-07T17:09:54Z,2014,39.997032165527,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
520633432282333,-0.05138302,51.44260947,1407431405000,2014-08-07T17:10:05Z,2014,77.599540710449,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
168003185223357,-0.05120291,51.4428487,1407431407000,2014-08-07T17:10:07Z,2014,76.758354187012,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
283940920051230,-0.0510068,51.44308718,1407431409000,2014-08-07T17:10:09Z,2014,81.556518554688,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
736131383748735,-0.05155011,51.44236928,1407431403000,2014-08-07T17:10:03Z,2014,75.433006286621,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
187583389866583,-0.05055401,51.44368408,1407431413000,2014-08-07T17:10:13Z,2014,88.320343017578,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
3761812110614341,-0.05200175,51.44164327,1407431397000,2014-08-07T17:09:57Z,2014,50.938095092773,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
496447361509773,-0.0517081,51.44212342,1407431401000,2014-08-07T17:10:01Z,2014,69.570251464844,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
490718858721479,-0.04958064,51.44491082,1407431423000,2014-08-07T17:10:23Z,2014,113.19397735596,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
161245192572767,-0.05016018,51.44416085,1407431417000,2014-08-07T17:10:17Z,2014,97.834274291992,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
234218428490173,-0.05083444,51.44332118,1407431411000,2014-08-07T17:10:11Z,2014,85.566162109375,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
1053772465029182,-0.04918396,51.44542456,1407431428000,2014-08-07T17:10:28Z,2014,116.83283996582,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
296496581880934,-0.04938567,51.44516933,1407431426000,2014-08-07T17:10:26Z,2014,116.53651428223,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
125032999584195,-0.04862824,51.44617222,1407431434000,2014-08-07T17:10:34Z,2014,132.49237060547,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
859328831314814,-0.04878803,51.44592218,1407431432000,2014-08-07T17:10:32Z,2014,128.97856140137,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
179252697382770,-0.05236709,51.44095249,1407431390000,2014-08-07T17:09:50Z,2014,45.008724212646,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
210708683860266,-0.05248564,51.4407503,1407431388000,2014-08-07T17:09:48Z,2014,92.305213928223,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
1420155585004784,-0.05225471,51.44117643,1407431392000,2014-08-07T17:09:52Z,2014,39.743202209473,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
233775268546996,-0.04843325,51.44638731,1407431436000,2014-08-07T17:10:36Z,2014,137.63563537598,2448,3264,E01003262,Lewisham 021E,Lewisham,TRUE,2
1399810497905000,-0.0491723,51.4406622,1751312274639,2025-06-30T19:37:54Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
3446298422179968,-0.0486455,51.4408592,1751312243641,2025-06-30T19:37:23Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1475301493916433,-0.048764,51.4408236,1751312245671,2025-06-30T19:37:25Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
4132330787002462,-0.0491041,51.4406917,1751312273672,2025-06-30T19:37:53Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1452947905945865,-0.048964,51.4407537,1751312271705,2025-06-30T19:37:51Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
587682757406651,-0.0488083,51.4408102,1751312268705,2025-06-30T19:37:48Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1040600098219787,-0.0492912,51.4406183,1751312276671,2025-06-30T19:37:56Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1122857543003485,-0.0488585,51.4407945,1751312269671,2025-06-30T19:37:49Z,2025,0,3120,4160,E01003262,Lewisham 021E,Lewisham,TRUE,2
1610083909664219,-0.04861298,51.4408626,1751312241200,2025-06-30T19:37:21Z,2025,234.61180193527,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1096320595698326,-0.049254,51.440638,1751312274800,2025-06-30T19:37:54Z,2025,234.44881074693,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1703422886970318,-0.04845678,51.440919033333,1751312239466,2025-06-30T19:37:19Z,2025,241.64199409319,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1373795033914242,-0.049217333333333,51.440654333333,1751312274133,2025-06-30T19:37:54Z,2025,234.44881074693,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1801961730386224,-0.04879736,51.4407878,1751312245100,2025-06-30T19:37:25Z,2025,270.00000256919,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
2105311253284291,-0.0485743,51.440877793333,1751312240733,2025-06-30T19:37:20Z,2025,239.83848032415,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1270222604729541,-0.049023976666667,51.440721883333,1751312271033,2025-06-30T19:37:51Z,2025,240.08039246149,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
3754297828202546,-0.04910055,51.440694133333,1751312272166,2025-06-30T19:37:52Z,2025,238.26723335546,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1445058660013408,-0.048824473333333,51.440780146667,1751312267933,2025-06-30T19:37:47Z,2025,248.50196534465,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1125502846278241,-0.04886401,51.44076819,1751312268700,2025-06-30T19:37:48Z,2025,243.86643552323,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1023537756628844,-0.0483802,51.44094641,1751312238700,2025-06-30T19:37:18Z,2025,238.12416221005,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1792036264989335,-0.0486857,51.440830906667,1751312242233,2025-06-30T19:37:22Z,2025,236.87888429936,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1109558157686911,-0.0487237,51.440815453333,1751312242866,2025-06-30T19:37:22Z,2025,236.87888429936,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
2448065952242127,-0.048985,51.4407349,1751312270500,2025-06-30T19:37:50Z,2025,241.9285649635,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1099245198933139,-0.0487883,51.4407959,1751312257000,2025-06-30T19:37:37Z,2025,270.0000006879,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
2055730091876244,-0.04841814,51.440932033333,1751312239066,2025-06-30T19:37:19Z,2025,241.64199409319,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1039023341780247,-0.048905043333333,51.44075736,1751312269366,2025-06-30T19:37:49Z,2025,249.16706111017,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1799883237266676,-0.0483417,51.440961333333,1751312238333,2025-06-30T19:37:18Z,2025,238.12416221005,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
634521888932687,-0.04929415,51.440625,1751312275500,2025-06-30T19:37:55Z,2025,245.97312048726,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1460838135061793,-0.04917787,51.44066678,1751312273433,2025-06-30T19:37:53Z,2025,245.3746515677,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1272819737620205,-0.04864968,51.44084635,1751312241700,2025-06-30T19:37:21Z,2025,234.61180193527,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1354359938960297,-0.04876498,51.44080564,1751312243800,2025-06-30T19:37:23Z,2025,252.45133115902,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
1279796257171858,-0.04906268,51.440708,1751312271600,2025-06-30T19:37:51Z,2025,240.08039246149,2160,3840,E01003262,Lewisham 021E,Lewisham,TRUE,2
